mass;r_x;r_y;v_x;v_y
5.07371615566111E34;-2.076496685682102E15;8.759992873980325E15;2082024.775842989;492961.39338912367
9.099892681962797E34;-2.343334344035154E15;2.5279722992145255E15;2042513.269204567;1879134.8193058851
6.262727121942299E34;-2.666562422805918E15;2.646539424317818E15;1904590.874584164;1905071.850946105
5.299086803783553E33;-5.594404597034792E14;4.0733185815915265E15;4248334.580686838;583288.3621095315
2.6433805020369213E34;-2.0169575573838645E15;2.5053532776263205E15;1974124.7131959256;1577557.6753649216
4.172341039236978E34;-1.3266771627463642E15;2.998570516508109E15;3953202.615382478;1739931.5909925378
5.332609456769457E34;-1.0432961702663345E15;3.141371561412636E15;3632263.54642838;1201150.6455725261
5.01616252748527E34;-2.39350173488452E15;3.964640883514864E15;2272646.667505268;1366013.720679939
6.948154097923025E34;-2.0792559280478195E15;2.7583189161547605E15;1657668.1313659407;1241296.9882276526
1.4870848392136722E34;-3.188224277867822E15;2.331038681548718E15;1893592.6456881436;2567773.705264568
4.866618086660471E34;-1.0097320146886379E15;3.972905050865878E15;3821308.025311693;968545.9976485787
4.752561841966124E34;-1.9068904036349958E15;3.991472129183503E15;3127663.5724524646;1488177.89100468
9.29199364122015E34;-2.314991773796755E15;3.2870104189496435E15;3661977.052454325;2564934.1228003884
1.7043182182451083E34;-4.947272849450656E14;3.2989698623919365E15;2833579.6397577217;424540.50342383684
5.827938589107793E34;-4.639548353476421E15;3.87124710719435E15;1747713.5273319844;2083906.0536892866
6.052834253496348E34;-3.3880738769948025E15;4.3066493811475875E15;2840679.146818915;2225196.5227921354
4.593385906119417E34;-2.1906251739867756E14;3.6348657743015885E15;2278751.807576313;138286.93732327363
4.12992286641552E34;-4.13167386095666E14;3.787673320183327E15;1.5992658233694896E7;1746382.6642574668
7.817348886863249E34;-1.9784292592256503E14;3.9809882861798095E15;4183492.0356741888;209751.08757076637
1.5355995554602672E34;-1.084597898437219E15;5.088313734775982E15;2841935.2945355712;604733.6700363909
3.7474828270270376E34;-3.343398092986663E15;5.82159619312975E15;2173239.7326904912;1244433.9160861413
8.04360591238693E34;-6.20369675589283E14;3.5629142688137485E15;2552181.4298398583;443670.723675834
9.827252518728193E34;-1.0265556436204122E15;2.915075851127021E15;3140525.0028147195;1100650.4690860505
1.8944715775989765E34;-2.831098038766934E15;3.1013863844444225E15;2863564.824879036;2598039.708457838
2.1738622220084127E34;-2.1105890292896972E15;2.5314853780415515E15;4834291.336003968;4000884.2782201786
4.480046879306594E33;-9.559691682663329E14;3.018762905888531E15;1965682.906039612;619790.7436111822
4.258314381162572E34;-4.6570380925597706E14;4.601610662636855E15;3026680.4574708077;306719.89583470876
2.245696634707196E34;-1.9669200017630106E14;3.6547620013470245E15;3656013.8085576743;198423.1307632606
9.08616816223923E34;-1.1095718575449781E15;3.449162780849486E15;3266374.053364528;1046744.2825264649
3.3312482556186617E34;-3.3910637861362125E15;2.876382238155757E15;1677863.306493774;1964587.9818061262
4.3287146767641297E33;-2.2067179837799084E14;3.378417764226397E15;3920603.580512798;257720.91784127237
3.5061014994596194E34;-1.6901437106812272E14;3.6654574748875155E15;3972440.4477618756;185156.36300110133
6.838832732448963E34;-2.313912880410266E15;2.8836636284342335E15;4340228.200375499;3460348.086596123
3.9434897359575385E34;-1.5903292859814162E15;4.687091835693509E15;2658500.7382223583;899392.690100179
9.880686506149966E34;-3.235386436886774E15;4.176163662134584E15;1899520.8775967057;1465120.1954180363
6.528653104184394E34;-3.2940119881437485E15;3.636774506176891E15;1907601.2424333645;1718815.8191027988
2.3335813448440033E34;-2.870302792521164E15;4.844594359389971E15;2571303.365366872;1517994.885547809
6.884157960018176E34;-8.513506447588365E14;3.135349814324351E15;4079331.18476112;1103585.1313459426
4.58274869450603E34;-4.295880920730263E14;2.793869208576648E15;2352050.179249949;361196.49678719917
6.726852532601123E34;-1.2537611526412965E15;2.931600412034232E15;4882241.73850372;2077030.9250644953
2.380445552425453E34;-5.814610644780039E14;2.871297433729977E15;2128160.833236121;429770.784274773
8.379327637662574E34;-2.7062719711526705E15;2.4040079904120495E15;2103021.3731781156;2348248.3816758906
4.854030835421347E34;-2.0652630262188605E15;2.3906714730580795E15;1968015.2277003531;1686822.08736877
9.644973361904396E34;-2.1109083406577818E15;4.590814374988677E15;2690282.4211987494;1232737.504755336
1.5929131982343262E34;-8.261594345257721E14;4.519455204922889E15;3435393.7597303023;627090.2930355459
2.078544815202393E34;-1.4902873998422138E15;4.650734501300417E15;2805701.9646455063;896510.6901783693
1.9044446023203413E33;-1.8425766846573465E15;3.2948739853819865E15;2318188.5920651467;1289711.3291909168
4.224727175571037E33;-2.4772059985053745E15;6.185288947466362E15;2271458.749737989;907512.1640956631
1.1666583416833574E34;-2.8644130328475125E15;2.3078145929777185E15;1678043.0756039564;2064959.3800108037
1.8155309412287637E34;-1.882924291138322E15;3.707164427027601E15;2397334.4508467973;1212232.1326166657
8.17839231694402E34;-1.673310966179087E15;2.913511090102636E15;7266921.587975488;4149111.83456252
7.6818015630237875E34;-2.8743503393670595E15;5.645217262960367E15;2332774.2705676323;1184292.880819048
6.853191786000374E34;-2.764786298217532E15;3.0784643911390585E15;2748071.9765899917;2452916.781199615
1.935740997444603E34;-1.0372590068639192E14;3.425027993005273E15;2902656.6678765933;89755.26943117178
1.0408796849719692E34;-6.80129562754006E14;3.2104832131633435E15;2057476.7069175576;434699.521727911
7.9721057985373675E34;-1.1762229742403915E15;2.8408908931400185E15;3868535.4094633744;1593148.9977596889
1.8864474633677188E34;-2.1542979381602318E15;2.4637384938688735E15;2118483.4871793115;1838295.4324940587
6.756117891014239E34;-2.7512926411687905E15;2.558402883673851E15;2061928.330324234;2200588.1803419665
9.457544706941672E34;-1.456062189372715E15;3.663424857282258E15;3258745.258849427;1289947.315329631
7.084276871808495E34;-1.0955337373677442E15;4.281293910186307E15;3206328.6535500847;818364.2315810538
5.622987269631838E34;-2.086360987257947E14;4.0035369011656895E15;6861959.53836147;360513.66144238686
4.73754592639362E34;-1.9172215940531018E15;3.8328274818819845E15;3119214.199417813;1553593.5595580502
6.099229226423188E34;-2.82785486171757E14;4.76988026987231E15;3352826.3226581435;199860.25477538267
8.801116709168377E34;-4.223963254073859E15;4.784668789022685E15;1946143.837590414;1711299.6080869024
1.0689385003155372E34;-2.2330025423325372E15;4.2308273420435825E15;2970138.2665910856;1561433.5316281219
4.711619945296398E34;-1.1372453129841382E15;2.8419326741997625E15;3473206.1635413966;1382557.1774420466
4.0753011546844823E34;-1.9241598826017468E15;3.3800028002800555E15;1908129.7165730204;1080770.8474959517
5.528258826117476E34;-1.4039583385489378E15;3.169420040591519E15;2803420.439633095;1235706.7019676086
2.1090255856477714E34;-4.687214849540784E15;5.35124356559238E15;1973183.3853995062;1722240.9334361986
6.843814365757637E34;-1.3074249993458808E15;4.94760238652624E15;3305874.2062313464;871594.3122596119
3.791944066367751E34;-2.1248210539431935E15;2.3963135924825155E15;2336132.8774027275;2055200.1985594218
7.802723353492016E34;-6.089362462730716E14;2.942511462111581E15;2520791.58431959;520193.6914306419
6.710645453193513E34;-3.923388713071946E15;3.8066917794361125E15;1913508.5240266612;1962158.407485697
8.157552381562378E34;-1.5362827748521442E15;2.498245480311145E15;2303634.761830715;1406742.6608003778
2.2054575079333203E34;-2.635568759851365E15;3.2164480825824705E15;2689206.557575305;2190810.620011843
5.88139845043379E34;-2.506861298896307E15;3.4014593679993365E15;2694167.9535908727;1974962.637090034
2.442540170586636E34;-1.901468300567036E15;4.459122158953347E15;2792804.3333635987;1186797.0921847196
5.961282001139058E34;-7.684121319162798E14;5.578727064813255E15;3708282.3508434296;510651.01778044313
8.446396595661106E34;-2.255744454529324E15;2.567559066451681E15;1915565.2675603763;1670615.389590746
8.421457263809993E34;-3.219068284505051E15;3.6998862071294325E15;1655102.3802612333;1432693.905876869
6.691060077365624E34;-2.483784090322289E15;6.607737608135897E15;2259799.858827529;847568.015085679
8.878282698479415E34;-9.547945000846849E14;3.8837983552099575E15;2335482.3467475134;572605.4454505632
5.755351416972445E34;-4.0105942878253205E15;3.145962908046364E15;1924780.7529373032;2438319.3353953823
6.063603047848259E34;-2.551578542830892E14;3.5982133398864425E15;2392762.313161081;170531.3385197217
6.019985273210588E34;-3.9977444913550425E15;5.058331224788694E15;1963637.392271758;1546241.1333689615
8.067304432076161E34;-1.3066286327420395E15;3.6627053923902215E15;2691328.420125703;956407.4578297297
8.264233270182868E34;-6.896347428025684E14;4.13136493747725E15;1.1606803799330762E7;1935137.7945067328
6.197537457134988E34;-2.7876137211096105E15;4.724623495261928E15;2429903.5456971982;1428445.3858738095
5.549087253980714E34;-1.0939323712629659E15;4.59127852407745E15;3420913.018874328;813279.4997993201
6.235424866173593E34;-1.7648492313221688E15;4.890036256488889E15;2860052.2800823515;1029215.1654145647
8.093593396583502E34;-3.858020697938843E15;2.777578275141841E15;1443882.6762460792;1991099.029043141
3.6751533817807356E34;-1.4987461597505705E15;2.7150443029786265E15;4279914.982965346;2347887.953468546
7.769389737784066E34;-1.822939855121071E15;3.00089106384017E15;3515890.9169998304;2123424.789211649
2.112192577099933E34;-1.697954171133037E15;4.115578488416024E15;2418868.513566857;994265.3375661229
2.7963903769243386E34;-1.6297961297401165E15;4.00610906278049E15;2715293.7028722805;1100497.870491682
7.175699942781492E33;-2.8828270649024605E15;3.404143320287451E15;2281112.0889113275;1921162.2747628551
7.237454596539981E34;-2.9160336036809535E15;2.708805803772435E15;1953129.7145406525;2087493.8206639881
1.6637874238476485E34;-5.164916362842296E14;4.733232748649961E15;3073353.9614370074;335652.5456275554
1.2079454312813963E34;-2.8299774702255765E15;5.523409926912126E15;2082216.1384861597;1063648.4642252834
6.490583429477664E33;-4.0250334242642875E15;3.106343605438189E15;2146830.286184079;2763961.1630594106
6.144900776332087E34;-9.231355158961345E14;3.9459194772601595E15;3266054.685817709;762166.4973866359
1.7821453139424388E33;-1.7486309833295932E15;5.781758011611362E15;3723846.148263775;1123766.9651403145
6.06239910912625E34;-1.2357589409681812E15;3.343252135983698E15;4921972.013693345;1811483.0452373228
1.5878863647976342E34;-1.7990710587068848E15;3.06232956642715E15;4503256.249400735;2630725.4490955807
1.241213814700177E34;-4.801411661755978E15;5.668953041636526E15;1813831.5703779862;1531170.9694362255
4.400519177107012E34;-8.777438894931794E14;4.4808974939252595E15;3213298.093670854;628380.9032712703
4.642514061887793E34;-2.1037152332844235E15;4.1722471950444005E15;1419935.9157411193;713133.7291045934
1.3477551122664532E34;-1.688166020797876E15;2.7358042260169385E15;2288155.76143861;1402944.2762831224
4.908433100513622E34;-4.2767705234835975E14;3.0198056635405215E15;1889239.1123402182;267389.26991774706
3.2731772671938545E34;-1.7988719534815898E15;5.091855127025251E15;2756927.5409294246;971294.1432276791
6.556500170969742E34;-3.686461548842529E15;2.8125649791582965E15;1870088.5861302356;2433828.2246378222
7.654667993113735E34;-2.2443631926380785E15;2.997398435912504E15;2152570.285959599;1601966.7716842648
8.713019763309146E34;-2.0429210735083222E15;6.318645853361822E15;2417992.5525190826;780131.1145165517
6.9803066508422455E34;-9.031929190742335E14;3.3997885982867285E15;5217359.54037147;1381426.5797934
7.932741913702572E34;-1.6004219325758118E15;3.066044544800809E15;3950021.8432773408;2050678.687576378
7.10564177246192E34;-3.620967428810178E15;3.16504205456484E15;1848037.203010108;2101172.89586309
1.1722678115296413E34;-2.897100697441384E15;2.410214208082375E15;1989786.3099543;2372242.8393128933
7.732197542557535E34;-1.6292787090897852E15;2.5634009324775445E15;3339702.8411682197;2108156.0877417224
1.4319487937964754E34;-2.7571912980458175E15;3.559159141631571E15;2566950.821899267;1978272.2415186083
5.758369175164657E34;-4.5021325007909475E15;3.8213966349194955E15;1586351.010720486;1859321.048874631
8.078910072490645E33;-1.1470646332472865E15;3.3217489567894145E15;3550510.0649238206;1220960.320403263
1.0065441755939709E34;-2.4908371699133956E14;4.469903250832998E15;3269392.303703029;183372.6934170905
3.0773656917006133E34;-3.315714622623656E15;4.195279202929233E15;2929840.37601412;2305376.8012623526
3.351793025116597E33;-4.16267291542977E15;4.886353210227319E15;2039687.2720915084;1730931.9552414266
3.7203403291077937E34;-2.3719554861667015E15;3.674554467282646E15;3761829.8343510604;2416617.6373983226
7.596521759956463E34;-5.818854251207154E14;4.2482483219418705E15;3049439.7398272497;417559.42345070257
4.419618705689702E34;-1.5691082785989215E15;2.77757200130543E15;2256025.461376151;1266673.83742134
2.4740523007336275E34;-1.3008057565489088E15;3.977955597946504E15;2038930.9734876563;664496.876049895
3.751583814016106E34;-1.3367763652562638E15;3.2288483325273E15;1.2705764840730809E7;5235580.352190714
7.673578637245474E34;-2.394366561271724E15;5.22578527792851E15;2156387.2833206924;985016.2059437421
7.0311792992299E33;-2.199214238135555E15;4.4554273432457165E15;5867740.075583253;2885724.762608447
1.442659553552472E34;-1.6653158373203798E15;4.434908360181901E15;2877874.5255164844;1077112.5328805875
5.0769978345955205E34;-9.717780644818899E14;5.261368931251047E15;2903523.0468482617;535603.9959408237
7.046637031878584E34;-1.1295770200328455E15;2.75716157454486E15;2006395.4436182696;817497.0275850345
9.5461525046668E34;-2.8622619352889235E15;4.217382185863106E15;2360579.6930285566;1595284.8299313567
4.6086457376803454E33;-1.883841618904049E15;3.087258929082379E15;2980916.087199254;1808704.848670545
8.797045598298683E34;-2.320576719350331E15;2.8101886949955505E15;4349744.074058965;3568129.5840378664
3.4204098396047387E34;-3.372144708054882E15;3.2661203060742855E15;1835120.281564616;1883491.1273897784
1.6252352259575748E34;-6.387347211899771E14;3.9439668403555215E15;2134621.5990225566;345314.51849735604
8.551051444546494E34;-3.4387832584816795E15;4.2781066143808545E15;2664128.1058951966;2132165.1878128643
8.814354630072964E34;-3.319539484134648E14;3.9563741892806535E15;2819057.5519561935;237241.01281998763
4.74666512200988E34;-1.0204995770026524E15;2.667727957506784E15;1321738.8459449958;502845.0496883456
7.78797782099311E34;-2.996935429753581E15;3.0177160810021215E15;1973644.7263175312;1947590.9516332627
8.291231049551642E32;-2.0491847284180118E15;2.725960195494869E15;1183414.1669425305;883650.6416586718
9.786813874056041E34;-1.0807942043395484E15;3.1320916339019585E15;4784018.825086513;1643549.8759967904
2.858890013160407E34;-3.2178544999151305E15;3.7721506360710175E15;2729030.402165913;2316446.583270426
8.503034974120134E34;-1.896583363935641E15;2.9158177547213905E15;2711559.148858873;1753034.2796697067
8.124360842530169E34;-8.307621745636756E14;3.7319214478035525E15;1656148.539117964;367758.60351780726
3.7888992278902805E34;-4.0288366480739895E15;3.6478151037207975E15;1875948.6955340488;2060818.701709892
7.806967118436696E34;-7.472626998399075E14;4.521365356165062E15;3007176.1613798128;496475.590844555
7.019640681825377E34;-1.379209957266247E15;3.1146736649543335E15;1933929.2058252566;852067.31582642
3.4561615964708367E34;-5.032839191429517E15;5.866480312252015E15;1786122.3482303328;1527398.8250167775
1.8920678546122373E34;-1.343260620265328E15;4.1045043410007195E15;3241444.066562114;1057353.4005982839
7.759562401173151E34;-3.1466816211634125E15;2.1905735196201168E15;2063121.5149505853;2936519.520467848
6.222019338823262E34;-1.6698549065854395E15;4.248222133815505E15;3258279.743693848;1276262.4611383064
5.314470828617226E34;-9.165994583730151E14;5.177538283485755E15;4808039.0231443085;850201.4494458655
3.260407490443693E34;-2.5893454633946315E15;2.834661120368538E15;2877850.363166817;2611242.869321194
3.133450497516196E33;-7.800847849002096E14;3.414201596243263E15;2975847.59404032;678017.0820906516
6.47015347743563E33;-6.671382789524619E14;3.8796327053842195E15;1950416.0599834276;334916.19680552505
4.294542928861428E34;-3.27103905906151E14;4.565026448396861E15;1090705.931929565;78457.43596419843
3.873589345251091E34;-1.5445212895915655E15;2.573246466798353E15;2317968.945037603;1381950.1888369077
9.941033510721026E34;-6.883070849062918E14;4.116655624034451E15;9642503.557024546;1610261.3106180823
3.3733613537647696E34;-3.638562747756623E15;3.5372363808446815E15;2116672.0807502386;2165420.874863469
8.189648677805774E34;-6.909139681144101E14;4.4221996291774365E15;2659844.3114359905;415207.32185999426
9.961896115439169E34;-1.2835509877599868E15;2.9951787818821455E15;3059264.2934802687;1304269.5489148065
2.986137853535211E34;-3.682282878731229E14;3.853342038220821E15;3140820.489449764;300743.6446198592
8.465099174871746E34;-7.098054464306706E14;5.505009491044434E15;1596878.5191736107;205899.71298725173
2.196541865029661E34;-8.516221263288232E14;3.4800228178004845E15;2973830.8232791782;725567.494803755
5.953612035662269E34;-2.2252504199020865E15;4.0840625193058385E15;2337148.3209201037;1268166.0492873567
5.437299186434765E34;-2.2706589620156435E15;4.1140516844944875E15;1.084879696570882E7;5963112.913210197
6.283431904394773E34;-3.07198886706924E15;2.706206517955922E15;1884637.6353960661;2123933.692058618
2.7945381777656827E34;-6.001502998045321E14;5.304188914273203E15;2423176.6247695396;274335.4681247082
9.162890913723578E34;-7.551508010267544E14;3.2913564133462155E15;3466278.9182867487;792952.8016237621
3.073586588851438E34;-4.761848794711487E15;3.8089335934993795E15;1746665.332246363;2172288.691392319
5.529480119164798E34;-1.0663164658927411E15;2.978026669127006E15;3203614.631337697;1141659.6318543416
7.939043531644751E34;-6.732490288070208E14;3.267472977640075E15;3316664.4239392485;681661.8003779654
7.889773776808954E33;-1.780468926858812E15;3.768529482207937E15;2595176.26258242;1220887.5090447091
1.764178331306722E34;-2.8632616851954195E15;4.4677273045832545E15;2550211.5069875834;1627912.7962343358
5.330348127559506E34;-3.08690772578532E15;2.3801602854365235E15;1953071.6632343214;2511908.8354174197
9.251908712587712E34;-8.499387832891421E14;3.0820319777848335E15;2269406.9067943264;623457.4913774766
6.545744007605326E34;-1.9643976833415368E15;5.53339727402713E15;2549720.1660767063;902866.6142881501
6.35577754483596E34;-4.1662160873403225E15;5.089015386241702E15;2073711.732144899;1691466.6079509407
4.53207416094806E34;-8.276921399857076E14;4.1383542804923125E15;3603422.850814909;719339.2778789324
3.407338624695017E34;-4.207981549619353E14;3.049991313014417E15;4539277.432346166;625980.4160790233
2.6959149596243465E34;-2.466136249494437E15;2.4835576752513615E15;2380114.996015432;2345188.508982065
2.8943194525964725E34;-1.882553005783193E15;2.6346601715721895E15;2141321.7639086656;1519563.5141993477
1.273930263834364E34;-1.9338859568692468E15;4.536912739614131E15;2849485.933169213;1210484.2623380418
3.8793811018645444E34;-1.621060491433494E14;3.2072133687235845E15;2987056.9816561397;152593.41592238503
4.0905876692988723E34;-9.646336275401666E14;3.1045039774887445E15;7387198.439383782;2285823.3095443784
7.3052099621284675E34;-4.598024123649103E14;2.8529830928899825E15;3172496.555688729;510511.60771431273
2.970132598110933E34;-4.754297806211549E13;3.352347154515875E15;2826720.417662558;42227.85925902435
1.9627802307709498E34;-9.099116420892616E14;5.192988735197624E15;8528635.204434121;1492706.5585172758
7.2548617648963965E34;-2.2584864015992625E15;4.1171309749426575E15;8837233.580169547;4827842.722030822
1.1043742158823112E34;-3.5630638755584385E15;4.300052914869442E15;2475808.3852261757;2042575.908665686
1.7053951454662236E34;-2.6618916934905422E14;4.587751374540145E15;3422688.9589478387;199763.2638873379
4.920182025517402E34;-3.1858571725745625E15;4.698741560668786E15;2286271.2883135197;1544239.674186624
4.762803049121084E34;-4.279433833582193E14;4.019831593326635E15;4700626.406196823;501005.2802631245
3.953871739176819E34;-1.722245170984482E14;4.086230857091493E15;3454580.8989220965;147227.05552831435
8.389984572958451E34;-2.413244752501361E15;3.658258030789138E15;4811563.055978104;3158635.865166312
3.407160242258391E34;-7.066744970092908E14;3.917790508052232E15;2518905.0599781713;453621.5475911268
8.035267464546635E34;-2.0780578769875255E15;7.6435312341523E15;2148501.7527245833;583227.4100112447
8.776182695438172E34;-3.1159405865036575E15;3.785835110399486E15;1976352.9555174916;1618640.3676414532
5.576425425652192E34;-1.222291384597531E15;3.595169231810269E15;2562092.861582295;867746.3859576982
5.69024670734441E34;-1.2246747021039735E15;3.3161129658932455E15;2230913.030249398;820333.0591695262
7.639548912954258E34;-3.885741503252604E14;4.740455194322715E15;3367608.510131626;276783.0849852463
9.185988272246661E33;-2.2895710554852485E15;3.390703782858176E15;2554438.5244074315;1715801.7441703258
6.444371047643581E34;-2.8602558853606795E15;3.0364063785801825E15;2242437.538467283;2099106.6048202985
7.582377160690422E34;-2.4715350639401485E15;2.603817614844036E15;2168469.03662968;2043258.0893812454
3.6265090984222058E34;-2.6568531666659585E15;4.0377143432754305E15;7433609.909408858;4869868.574565722
7.159501326682429E34;-2.6841802235015395E15;4.549457859213207E15;2509416.5480613504;1474935.2243800417
9.498854214891508E34;-3.6420954183497645E15;4.1453632010963735E15;1735240.2414520106;1517640.22686477
4.261975973578106E34;-2.719310884521812E15;4.891434543356881E15;2474735.9605841395;1371011.9653625602
4.732897998065176E34;-9.729922264076404E14;3.1155765771825195E15;5542396.060601305;1723697.7571340434
2.8515596401890146E34;-1.0065273109247665E15;3.341657511628058E15;3823347.8150892947;1147269.930151847
8.90442717727018E34;-3.338904372299872E15;3.1695979964447495E15;1881083.696333796;1969460.434599509
3.789758079881104E34;-1.1712260855734252E15;2.753044516028922E15;3462119.3522954;1464674.8910571358
1.5806564403119756E34;-8.942794177594009E14;5.169278987608313E15;5997924.722705035;1036508.1237648714
2.642718561547413E34;-2.5617029301559905E15;2.6933837435145135E15;1835547.5679314795;1733462.467110885
9.033327538619472E34;-1.6679308513867794E14;3.97926877240331E15;5407285.61199188;229267.66317091562
9.649217684190705E34;-2.288224962391533E15;2.8580045037955665E15;2686949.991498371;2137353.909839972
9.770689918349686E34;-4.7954899538013594E14;3.00010584550661E15;2897365.546029373;462472.3936066612
