mass;r_x;r_y;v_x;v_y
2.942682766551327E33;1.8536109041400235E15;-4.004882107394763E15;-3776052.7053637095;-1754729.6962944523
1.4987010806138285E34;1.960832726730377E15;-2.88562351445569E15;-3613497.814307902;-2470868.229527429
1.4523704976847336E34;9.299712253783135E14;-4.177759698279197E15;-2915511.1338571953;-650451.1339490615
6.419428489799407E34;4.2336754658408205E15;-4.764765341013374E15;-1531751.1503212058;-1366468.7472836343
4.322939148329331E34;1.6997892928508088E15;-7.430778415459337E15;-2347359.6445785477;-537659.4037922433
6.330892326183489E34;3.019729905128679E15;-5.750631180713015E15;-2307314.569151098;-1215144.0397932038
3.748704158065082E33;1.3390588320002228E15;-3.9077631687748555E15;-1885339.92093993;-648344.545709183
5.704114284941147E34;1.9034121545857512E15;-3.4561972767931635E15;-2593881.404373281;-1435589.2016950792
5.297234407560458E34;9.102697617392809E14;-4.0115193950759305E15;-4010239.9519175556;-912163.3987148297
2.9032279215612957E34;5.106915390144381E15;-5.926977470098398E15;-1617489.8647306042;-1398150.6612829026
8.531049036304764E34;2.4372180671352665E15;-3.24384718574873E15;-2471135.651533228;-1867256.1243964224
2.441657667055235E34;3.7264849120231645E15;-3.5080540623528195E15;-1827103.963070731;-1951736.5006740165
9.573995397629621E33;6.822783918943465E15;-7.412553278262936E15;-1425756.0560741613;-1315709.5969773957
2.3993891386308118E33;4.74663143145219E14;-4.037826491329902E15;-3738033.025624021;-439181.75706992927
8.155863199221999E34;-1.2311194114830425E14;-4.974224775230154E15;-2922641.384520905;74353.13320205636
1.6973548473542215E34;2.7150200075458385E15;-2.955097852218606E15;-4520714.709236043;-4180485.3044377966
2.5406597207287447E34;2.1339275825341197E14;-4.720883072239248E15;-2314951.7118144217;-103721.43041857865
3.797354087881583E34;1.4748392491951655E15;-7.418119637149981E15;-2208518.1219224874;-439550.58995953127
5.325776168942915E34;2.721439149220103E15;-4.542966548422997E15;-2676809.620436564;-1609710.136209566
9.295719293319928E34;1.103164181489042E15;-4.62850917493356E15;-3692596.6637932393;-882042.8632556712
8.382062545213563E34;1.805561922219781E15;-2.872246816102222E15;-3353680.3797700903;-2121261.3355160067
7.431409947323882E34;4.026905708198165E15;-5.296243748327634E15;-2063719.0967212722;-1574600.096361395
4.688979522700253E34;1.469246408814194E15;-3.1508424145453745E15;-4664903.6567887785;-2186427.144504409
6.06984532637577E34;2.4768810367003945E15;-4.837532036108916E15;-3665493.468976794;-1883257.2318391213
1.4227455303362464E34;9.842422411561174E14;-3.8308265511686405E15;-2724966.2400117447;-702148.5340918265
6.571146284798798E34;1.5882366642870095E15;-5.877131618538373E15;-2641637.0968670156;-715290.8259715871
2.085477717398635E34;2.989902476610431E15;-3.313634994683114E15;-4925435.011761286;-4469940.900118791
7.485908611007781E34;1.3244972672922792E15;-3.3352753117899405E15;-2877627.60206334;-1147928.820187492
4.202610047411569E34;3.632268022635976E15;-3.954179276549886E15;-2612556.9346519485;-2411522.1425840035
2.244141068412141E34;2.439719217142476E15;-6.278771405330675E15;-2198548.5741738887;-856307.4929052882
7.305227066273954E34;9.682214790679689E14;-4.3866680147148115E15;-3232744.3898090995;-715035.7419381306
5.719974056032054E34;3.1736357090702445E15;-3.7106954325984225E15;-1982240.8467323007;-1704015.671733092
8.11599249714732E33;1.5267221391963968E15;-3.6311977717877005E15;-2148925.566489829;-907360.8536289673
5.682368469996513E34;1.251389588030354E15;-4.065244684074692E15;-2482524.310517552;-766624.3455002551
5.38271189433788E34;3.733691107098254E15;-5.486683560828739E15;-1882349.167575281;-1285159.5172818617
7.069127290745603E34;8.840180730329496E14;-3.9545831632630405E15;-2077093.5415107957;-465427.02340724523
2.352869369212317E34;1.1641963178444718E15;-3.9449725351192375E15;-2626804.581906266;-777662.7014776878
6.736492616636257E34;3.580602068739981E14;-4.844674598419144E15;-5647216.375002248;-415937.6855616452
4.421351718938599E34;7.564289572914926E14;-4.668889872457149E15;-3095854.020497223;-502060.747823601
8.52779890182614E34;4.886858512546888E15;-4.155624703080462E15;-1455135.5974245996;-1719372.8057615128
2.815503759702996E34;1.6683477972120068E15;-3.427214585152758E15;-2316985.100928129;-1133302.037273167
2.9533029722519213E34;6.7885751093558E14;-4.4902717337850495E15;-5487635.32782668;-830244.7842274966
5.010260853880963E34;3.640079705669163E15;-4.993227221791463E15;-2541788.7965930332;-1859787.6339695915
6.67036788722997E34;2.305955243685529E15;-5.284181237570611E15;-2420250.152242447;-1059308.9648713558
8.408909840856783E34;1.8092471155850878E14;-4.3515633408655825E15;-2924756.13634829;-120288.26576312659
9.981055928245046E34;1.9130556606118068E15;-2.8849008896017645E15;-2595304.9867966217;-1731773.0261749
2.724669188094582E34;7.275330558227531E14;-3.843910389698014E15;-2423036.1631903015;-459452.77277675655
5.16919936657633E34;1.69981595169337E15;-3.0938288777609455E15;-2430910.939776687;-1342984.868014022
5.225868806809646E34;1.8683204834237342E15;-6.234039618303077E15;-2502859.1482480164;-751625.2992235121
2.0706179120005255E33;1.5631886050753168E15;-3.0770109780346895E15;-2974011.880316898;-1519058.4406158307
1.068855288444569E33;2.690269918546382E15;-4.313664788569775E15;-1970145.386661559;-1233749.5512082137
2.9223288135744155E34;1.0130913896221428E15;-4.708738753346278E15;-1.350450728437242E7;-2911019.943298434
3.598468165313408E34;4.604068309065759E15;-4.742316748833048E15;-1615197.326835988;-1574510.4681416159
8.46123799045714E34;2.2230005479200138E15;-4.844388005525438E15;-3030883.6536985394;-1395421.6490470753
6.661929829965549E34;8.533635623185778E14;-4.0131302975066165E15;-4553421.399175774;-970369.6219936074
5.155672476804707E34;1.2630825325374692E15;-4.939427254054903E15;-9648674.17898459;-2472823.3030077782
9.810721002674306E33;2.4477420866987465E15;-3.9780685521723005E15;-1934124.655901933;-1195366.0233321264
2.782992216665244E34;1.540690896043379E15;-3.441799031141281E15;-1714300.276105728;-770939.035368204
7.306952422050599E34;2.258586395905541E15;-3.901333469687242E15;-3046510.7715039174;-1771555.2501471972
4.795388829112842E34;1.7628210492907628E15;-3.918792895929228E15;-3463406.2656752015;-1564304.3234592131
2.2201495496811886E34;3.6600132445036725E15;-4.305873176976182E15;-2254359.8622776507;-1924645.875141848
3.483640127375815E34;2.62969604003471E15;-5.314533767310977E15;-2665630.076059006;-1323078.4935875384
6.417988334016044E34;2.2473650737871256E14;-5.043149071619426E15;-4319263.2617510855;-190861.8192555852
4.440345477886648E34;1.9683630459539755E15;-3.648259623637894E15;-2102942.1460540057;-1139898.7413310837
2.767121272167952E34;2.0030696386046372E14;-5.717383627109732E15;-2863302.1396646984;-99263.9178265499
1.3925312363107364E34;2.498389456035952E15;-3.587834950098252E15;-2468947.342619571;-1727978.2807307395
3.1241412851534834E34;3.074715431361864E15;-6.792664164407893E15;-2163146.4511878816;-981449.8995442498
4.769012784283212E34;1.640521273326263E15;-3.036869730581402E15;-2767301.441274997;-1503283.9353490837
5.5817165572281715E34;1.5990435803029938E15;-3.6889210819702205E15;-2440172.8460778617;-1062246.3230304986
1.4834274545416144E34;5.503592200619723E14;-5.180358761953595E15;-3037075.71011694;-322358.2382460313
8.570311895520923E34;1.7982398238094738E15;-4.612720456961014E15;-2833036.8764268984;-1108016.3416427833
1.5883439800791604E34;1.6095761690531498E15;-3.6352229722994005E15;-1546154.1145037983;-687576.385626293
6.9373561015518505E34;4.3080424633752225E15;-4.832199344117992E15;-2295911.58294991;-2054955.517339313
6.2567010824818915E34;2.481084639545743E15;-4.753496824187367E15;-2286847.26624192;-1197836.966478212
5.551807559647835E34;1.456608181571655E14;-5.525190578127912E15;-2934545.427934972;-76145.9330112383
5.5729614583814535E34;1.2471036143182406E13;-6.731390899223715E15;-2546593.3446224844;-3644.6211319297913
4.4801967908015674E33;3.796216973821881E15;-4.546859899292933E15;-2109059.876764211;-1768183.7044032211
4.41398147380074E34;3.2039685478002835E15;-3.804201966259525E15;-2541991.303227084;-2151560.4939289484
8.254266347909607E34;2.690657639014693E15;-3.0434029822986675E15;-2483553.1090671634;-2209485.9983042255
3.6931236128828025E34;1.4108194540052858E15;-3.954653323547095E15;-2509930.9311238467;-898643.7375604737
8.444452126793502E33;1.022736819298043E15;-4.640543849226039E15;-3829854.010915135;-845749.0698687454
6.949849373229007E34;1.7986333256182685E15;-3.981904948853399E15;-3463831.9343842836;-1570888.2798389646
9.544173483166456E34;1.9243996895149168E15;-3.0189916750293335E15;-3091148.3030664064;-1982043.698079995
1.518261853282303E34;9.953027210431738E14;-4.686726909391191E15;-4752809.040264468;-1011220.6808313665
1.5763879791518893E34;3.5929601451621005E15;-3.612041233484805E15;-7766867.750947616;-7767447.492416761
5.681352453163471E34;1.586303783532181E15;-2.9501602322169155E15;-5285114.519647675;-2858196.4877359527
7.188782902464142E34;2.9176866706348185E15;-3.954552155846986E15;-2109824.4348856583;-1563893.9493684086
4.561698304189378E34;1.20774220536684E15;-4.824563524820426E15;-2544641.6723153973;-638431.8899617685
4.915151553412961E34;4.526152465056932E15;-4.0007216935081795E15;-1950980.2860456628;-2218129.642004612
9.69856866127773E34;2.865278138340135E15;-3.1177639860052535E15;-2296112.084186852;-2123183.5442488263
4.39522769884464E34;1.7846104001996052E15;-2.8214458116924155E15;-5045318.785118852;-3211404.7288120207
9.752728052877184E34;1.988399844193887E15;-3.8679896497940005E15;-2910780.823080791;-1502805.0667503776
3.915954261070493E34;2.7792814893705375E15;-3.8902983136154545E15;-2509397.7198244026;-1801183.7031092718
4.734631883559937E34;-3.4327386458720556E14;-6.104716882435908E15;-2765334.5035474044;157369.68197094678
7.357293223763399E34;2.799138386802177E14;-4.809729670555307E15;-2351535.8682066626;-136079.20964813855
7.737184525056057E34;1.542469781511348E15;-4.1512948666235625E15;-2238587.256938098;-834697.630704428
9.339965186472504E34;5.73133506528087E15;-6.094334110808671E15;-1662953.2732399942;-1568838.8173780586
6.966548324190336E34;2.83206642468296E15;-4.416289938824148E15;-1958456.7987130007;-1260985.491039921
6.393077363512415E34;2.883068949462685E15;-5.336935190245062E15;-2492329.413017523;-1350665.8606838237
2.37750941477738E34;2.381316533189508E15;-4.0420407333116035E15;-2559731.693616655;-1514541.303252587
9.893900321141725E34;2.8507352803211315E15;-4.522526776988293E15;-2716170.8476738865;-1718835.7047287077
1.0085668414869577E34;1.908857959586529E15;-5.888636225867531E15;-7086997.729034321;-2302553.0811898815
6.901156646676417E34;2.7083829686886844E13;-5.328716489357063E15;-2927872.5164143573;-13360.567989881474
3.726646351737097E34;1.8952073203581548E15;-3.9361394870201815E15;-4355962.654854898;-2106060.4035976604
8.910250503073766E34;1.368141139925482E15;-5.641900464426273E15;-2623616.5860854657;-637393.7695078503
6.417292733855965E34;1.9055182250569098E15;-4.941646491509792E15;-3056823.421391282;-1182263.8970868676
9.537422122249616E34;7.977546900351344E14;-5.650935605170155E15;-2466437.570879325;-348309.510185952
8.37459278180757E34;5.367393038719005E15;-6.056754318286658E15;-1577268.7560157406;-1402145.2130286645
5.271137233678819E34;2.4584167915708955E15;-4.034646115903641E15;-2738762.5037563876;-1676082.9250701535
2.4186047742362733E34;1.969727554488119E15;-5.46844632840597E15;-2869447.8579052077;-1036276.4296257951
6.486103424571491E34;4.903613507966585E14;-4.551784888326824E15;-2958004.9808578235;-318353.7763189819
3.9630430494929796E34;3.466907597046327E15;-4.3075557314170755E15;-4966940.102261758;-4015009.6542847897
8.74221465602555E34;1.2800804579620068E15;-4.300125341085641E15;-2933265.154795103;-875755.2542982171
4.583429610586184E34;1.7702248514938142E15;-3.3641327786802605E15;-2679021.1896267086;-1416787.7120248652
9.59804490766363E34;2.2482143532037492E15;-3.7665061269323145E15;-2653522.8805109076;-1591243.8090106943
4.474592748119994E33;1.4955169677254258E15;-5.509801313301269E15;-2522534.178123908;-686140.9231406089
7.648130610387567E34;1.704233593583382E15;-3.7125884722804625E15;-3248434.122812658;-1497619.5063625753
6.707723197261458E34;1.3110704614546072E15;-3.425641291945221E15;-6103889.918984572;-2346201.74996098
4.445262413889092E34;2.344354250148966E15;-3.5646438896358945E15;-1941028.0215323116;-1282987.606975072
2.454457111518245E34;1.4981384376442078E15;-5.645743572487721E15;-2732926.4086101507;-726672.4838739289
7.840457756353828E33;1.5054865202649415E15;-3.1784411994186505E15;-3758113.50490646;-1789165.9897534673
8.545093464219152E34;2.173077800335421E15;-5.51689351468153E15;-2654763.869326153;-1048540.8803734038
7.102763548980762E34;6.541040728923856E14;-4.2944610002255015E15;-2780013.8886820325;-423768.6114562559
5.146560830772022E34;2.194385107970923E15;-3.720357426554344E15;-1862721.0577120527;-1103847.841590212
6.858222898814261E34;1.8856610515856778E15;-5.29246596283282E15;-2576902.1594947525;-920596.321099406
5.708683155493943E34;2.217387074858927E15;-3.475218360626738E15;-2314635.7655038615;-1484448.9543276108
6.633505368097187E34;6.223039222633635E15;-5.877532923230964E15;-1493676.1521555039;-1586749.8362310692
6.5028457653210895E34;1.395091444387908E14;-5.02253419026901E15;-3168903.4271176667;-86594.38771109177
6.312327167278361E34;1.7748289041417488E15;-5.542048986130427E15;-2663849.6695167073;-855141.1793322527
6.002457805534162E34;1.6812799017581872E15;-3.459119470846447E15;-3659082.692645916;-1786913.109374474
7.979294727519367E34;3.3730270079532955E15;-4.996333528704126E15;-2346632.6232433226;-1589935.4817167227
8.80763575105817E34;2.378510602892107E15;-3.641652033363748E15;-4544153.028586308;-2982587.5978198233
7.700550697143479E34;1.5499493670105035E15;-4.257318011668416E15;-2871681.335977678;-1049024.0572794173
5.639893440641047E33;3.082791340321159E15;-4.691193907256805E15;-2326984.5305689736;-1535011.4933872807
6.800217823391734E33;8.958669734291831E14;-3.929058779288662E15;-4833988.384140001;-1104918.7803699675
8.821258988359208E34;2.834690535277221E15;-5.097170876050703E15;-2516237.2187895915;-1404059.2967119897
4.753840060900053E34;2.3275402186711165E15;-3.2404891129622195E15;-2896353.464000904;-2092138.7175986913
9.671343184022033E34;2.245695433391043E15;-3.1785810618523815E15;-2486313.3014658503;-1766707.1677582057
3.2713355074833165E33;4.963164266446327E14;-5.233442494757401E15;-3048953.8318770505;-288703.42096254544
6.897820375033321E34;1.9432590835713075E15;-4.811783126311848E15;-2605956.5657911133;-1055747.6799843279
3.134429294592558E34;2.4012034016695465E15;-4.2659636337612705E15;-2335223.027172582;-1319741.1500728785
5.929820600738379E34;1.248037337792663E15;-3.782911551045489E15;-2759495.5398931904;-913670.950132395
2.4234833947376316E34;2.3571678748316047E14;-5.401527337056563E15;-2922686.2725684363;-126510.8395779402
1.6357607019336567E34;2.2223930555301022E15;-4.124654530646786E15;-2682902.5431301347;-1451519.5319923507
3.9075424530682654E33;5.3932884413174456E14;-4.116479081098337E15;-2933491.824006334;-384367.40200061625
1.5139918188519092E34;2.6639831884514215E15;-2.981138957730638E15;-2724037.109053849;-2449870.7469444275
8.11276131103498E33;1.5219650532077188E15;-3.099304346763637E15;-2798940.3841938875;-1381780.9518702428
7.25217427802328E34;2.051839189804259E15;-2.827633740792413E15;-2034983.0571707252;-1486275.1375173419
6.247722664854093E34;3.1767649542375355E15;-3.975121386610521E15;-2193896.8600567016;-1761540.7582876135
8.410030663779769E34;3.1671879223714655E15;-6.271229578398329E15;-2174560.6366691235;-1101134.6825614325
2.9732991927226383E34;1.5955627420846438E15;-4.609698454485293E15;-2655615.4934547297;-921983.6900463831
6.991804022726615E33;1.8999907417126678E15;-2.9989756897560595E15;-3048502.5916730207;-1942845.6040081782
8.970909064198314E34;3.8853617235532965E15;-4.0282717042717155E15;-1933969.9500414631;-1874319.4404315688
9.6711275498697E34;3.2560700347263015E15;-4.2735907985566785E15;-1944526.2218155223;-1487974.606065779
1.1829304947397967E33;2.798037963817109E15;-5.435084806009416E15;-2605066.526498979;-1345239.2934867507
3.0139940855426953E34;1.7319303700407595E15;-3.9580607322762815E15;-3552699.4154839786;-1560742.065864315
9.82498469149124E34;7.082053358826759E14;-4.4731675204513595E15;-2947627.614067776;-467106.8016905167
2.7647535064040837E34;3.307938620090216E15;-4.8034354174619E15;-2724894.227370751;-1883613.396867034
1.3391628907985352E34;2.367869352966773E15;-5.387328523978588E15;-2794411.5193513436;-1231807.657825771
2.0175644922238237E34;2.792975059194114E15;-3.2357435597759465E15;-2349792.4209317868;-2040179.8668602025
2.486926830858416E34;2.0416242674363375E15;-3.430316494517174E15;-2884276.052975934;-1725399.966989527
9.101310277539141E34;1.71041405940671E15;-4.598121510557699E15;-2531033.2038647444;-944480.8480303092
6.974974093054934E34;5.627403229955078E15;-4.2571236220461785E15;-1506920.298257776;-2001396.4086128485
1.7224888981135072E34;2.8505656445000275E15;-3.6113507373558475E15;-2379196.3187490227;-1887706.5669148192
7.798453225656542E34;1.694182639390783E15;-4.2243869929674085E15;-2952402.8490164685;-1188300.4243596836
1.678155889401582E34;1.795865648341071E15;-2.755148237782328E15;-4712414.294563663;-3091679.032273508
1.7565615409350525E34;2.9775251676286635E15;-4.032204326034907E15;-2379974.4731811387;-1765493.7510079816
7.893538888243219E34;1.753950162374036E15;-3.8745010299514535E15;-1035185.4171580627;-470550.49438528455
1.2799488142194547E33;1.594569713247559E15;-6.695926976512099E15;-2393490.6944932877;-570855.1002744071
3.0158113290693557E34;2.2725043124769875E15;-2.930748992431867E15;-1501212.6970740322;-1171452.323095352
5.884955211654824E34;2.0611520409042232E15;-3.6981064155575665E15;-3595329.6083957762;-2013174.8178269297
4.724042241876198E33;1.4172885328896122E15;-4.3601284562857985E15;-2619956.465454429;-854263.2709931668
6.773476863649848E34;7.820587677699574E14;-4.523318747611993E15;-3411303.4697229723;-590533.9238253182
6.8497818340137245E34;1.9050478557734345E15;-3.113443068658871E15;-2838938.0473001655;-1746934.5789844352
4.731399072035109E33;8.797790910315676E14;-5.052604609390614E15;-2112998.0028114314;-368343.304453621
9.18887748287606E34;3.2917995454210305E15;-4.696441177727315E15;-2720176.306072845;-1914001.6760760369
5.435663692473993E34;8.541503050193728E14;-5.094729923409005E15;-2280649.660676513;-382744.1708254294
1.5909412031240005E34;3.540252815704371E15;-6.768269603724864E15;-2062113.1138623247;-1081297.0306516183
9.513415288373922E34;2.0201326864575868E15;-4.389605625214433E15;-4094722.5463986793;-1891321.7266104487
6.68855821717358E34;1.9083620839946338E15;-2.92552059590817E15;-3828645.7376014264;-2512813.527269845
5.386356074735616E33;1.1785590014258682E15;-3.7111050488449635E15;-5594625.537961404;-1783070.385271843
6.447564369326132E34;2.9098077187488625E15;-4.937266173921845E15;-4268317.699798388;-2524438.7429707088
5.337173168230043E34;7.784873844240467E13;-4.880492220994022E15;-3022551.2049268703;-46648.251477148384
2.866502419698254E34;2.1504737392087405E15;-4.0349855563140895E15;-2752315.014378928;-1473019.4821558606
2.788302936501082E34;3.5923203249605295E15;-3.9622976119526175E15;-1880202.277622641;-1712882.8067747667
3.5335083636459894E34;4.388274746581765E14;-4.0724426487925615E15;-5879775.490146819;-632887.8078759537
1.430365087074736E34;1.5942292198520385E15;-2.9506857059010235E15;-1.284869142177176E7;-6982114.387710236
7.977996495970937E34;1.0515938558944389E15;-4.607539585981411E15;-2142324.170778348;-489978.40805282997
1.1187097741862262E34;4.707644180854343E15;-6.877470862797562E15;-1798245.1999867477;-1234139.6574208352
8.962839508694799E34;4.717839128103292E15;-3.8549410441784205E15;-2507117.847013693;-3084226.4815380485
5.7499495427218375E34;2.1916212062041408E15;-3.1036114108009945E15;-4234372.067163087;-3007727.367275363
9.650029119339423E32;9.545769168635868E14;-4.275830731790904E15;-3315412.73639575;-741794.0208940539
4.889004903855449E33;1.3478925302330508E15;-3.1878655829827245E15;-2022478.2785145645;-859312.6048905954
3.1022568606905756E34;1.799376320189813E15;-2.7424008970762075E15;-4068020.4942254247;-2686668.117914509
7.674151157726372E34;3.691464776125153E14;-5.321284827804079E15;-2955176.482644206;-204265.1162106044
1.4310984738716255E34;5.4331702777905506E14;-4.333425839866877E15;-3468976.208666647;-434866.8246974686
8.511422969925425E34;1.6294855990026575E15;-5.208302866471496E15;-3131452.781412994;-982180.8111911123
9.23393420962105E34;2.2312918759370835E15;-2.749215910889663E15;-1781637.3630451541;-1455901.924985477
5.590861454876601E34;1.6311741472954165E15;-4.2682487909650415E15;-3214387.9037292874;-1232681.6764043793
3.1293957199800407E33;-1.0929710823076331E14;-4.926194511675024E15;-1617660.9419919346;36999.930736333765
7.894497427322008E34;2.073868690930479E15;-3.482558336405409E15;-2882139.148553617;-1724948.6292739809
6.879047404212553E34;8.003866443666412E14;-5.148960274294181E15;-3123852.4542473066;-485947.4588059785
8.796164041229124E34;5.186665471532287E15;-7.296969943635621E15;-1698826.8198143688;-1210539.2153270596
5.959458193942359E34;1.9216346039871595E15;-3.9003510818767175E15;-3774108.938594061;-1867298.0732127314
6.905647236016641E34;3.3883542449966485E15;-4.2962131362174395E15;-1656459.3696999871;-1312102.2885946608
8.749332363122555E34;4.705858455254728E15;-4.758073805452394E15;-2056881.2176621445;-2042606.6929211102
8.133707781086394E34;3.1444922787551385E15;-3.3893541724852845E15;-1943990.18925607;-1813792.0752395294
5.829175876401594E34;2.0533023873238362E15;-4.610426984280471E15;-2831076.2873865473;-1265185.0344762278
3.9633520592006715E33;4.694439500573291E15;-6.746303465997117E15;-1730694.9677180736;-1207551.2024659999
1.9868199120391696E34;6.13049013929353E14;-5.805218502368019E15;-2843548.0488603446;-300030.4274739137
9.550193954555247E34;1.0600036512582538E15;-5.744054674907741E15;-2729843.402605914;-504350.64157582965
9.673033785760816E34;1.8720220063950062E15;-4.483671898432206E15;-2433106.002174427;-1019364.4263280275
4.208641450079432E34;4.577078453049938E14;-6.919709372893278E15;-2430669.4361615176;-160284.76848813563
4.827463008203519E34;1.8027198206636772E15;-2.795429195530835E15;-3352410.622621711;-2175758.944374292
5.840057044886624E34;-1.0800275774370102E14;-6.911138053962532E15;-2528809.2720922353;40699.212306463385
9.02661293598908E34;4.61662287834372E14;-4.935296271594764E15;-3175960.678426329;-296577.6798353519
7.594358992044368E34;2.5186664526654255E15;-5.316009846514016E15;-2478020.0041547553;-1177642.9071133456
2.824975315514964E34;4.02033961359681E15;-3.656460803687736E15;-2094863.9551985343;-2315765.605542736
9.148858991212896E33;2.8983256858343585E15;-4.36958543993011E15;-2473128.8137640175;-1647166.3598833012
6.413234028991615E34;1.1361031917219825E15;-3.5086164438676585E15;-6709087.967746273;-2180751.2651598305
4.050429907105603E34;9.670814762516765E14;-4.254140718791771E15;-2972627.8156208475;-677291.3796270749
9.164265493413087E34;9.871855701985728E14;-3.4886145275485845E15;-2627727.4861684116;-746168.435426341
2.55302828196701E34;3.4962486714730235E15;-4.64729033987816E15;-2543851.280661525;-1921405.279595471
