mass;r_x;r_y;v_x;v_y
6.394180143362426E34;-2.0937255034236228E15;-4.2874196534995085E15;-2009405.935808606;987739.8371534706
8.554719992182806E34;-6.705568337921239E15;-4.2274605512458185E15;-1249374.5778913659;1993072.0198822047
9.197067822011344E34;-1.9813832315152758E15;-3.9106457063251395E15;-1982473.3384598393;1011649.8467431102
1.279042036777973E34;-3.2709874940812735E15;-4.926315744709199E15;-3142475.9385732817;2097840.6358655347
7.048989203404655E34;-5.499952724744009E15;-6.931874252464136E15;-1687421.8299736744;1343855.8053448226
1.5758614869067197E34;-2.1267082213155308E15;-5.134958555657855E15;-3098221.6449685264;1290482.5460385268
3.84374794452948E34;-2.5183876229902865E15;-2.7108835188533165E15;-2286702.991314951;2144322.2547752135
8.217107355665542E34;-1.6547700432801785E15;-3.235407629737591E15;-3020915.353100909;1558447.5361643783
2.467800768105673E34;-2.2013457121786672E15;-3.4325153215138995E15;-2646545.359013681;1710570.6311251696
9.465534416857615E34;-1.0602659807007348E15;-3.9977174277739925E15;-2860467.590337002;764951.2647074042
9.460777017431322E34;-5.160360854103884E15;-3.821062962143985E15;-1616920.1800958936;2197649.7740110485
9.40977283691488E34;-3.307254161942131E15;-2.724297310897365E15;-3615230.978440139;4428759.81435429
7.09952801003416E34;-2.7169711936724255E15;-3.8052379185587035E15;-2332142.652028915;1676717.4559443786
8.7726691780364E34;-1.3601422780584565E15;-3.681156520827274E15;-3085883.6776269358;1149539.5256953936
6.383804839828057E34;-1.80351539432096E15;-3.5215679321230525E15;-2781728.337975817;1435944.0937761387
9.632472048434943E34;-5.515358745762848E14;-5.559511870108288E15;-3102966.628792695;310675.21369676833
9.666232962914285E34;-3.898717082279063E15;-5.308816500538637E15;-2120360.861859799;1564856.9912056574
8.273070026130462E34;-2.929003949378021E15;-3.685070925392049E15;-3154324.080068789;2524829.125829783
8.87930239394863E34;-4.973353987153408E15;-5.566174323365419E15;-1674216.2350682155;1502766.7974629062
9.560809171011822E34;-1.543177949764152E15;-3.242604773561657E15;-3088639.699367574;1482797.733410068
3.1095500180570014E34;-4.3707415954426195E15;-2.8312215600883765E15;-1768896.9772305058;2754167.686834733
5.620828703829581E34;-2.3777717587439615E15;-3.727657508827983E15;-2465598.808490002;1584078.0055662172
1.3557664574467672E34;-3.4469355817029645E15;-3.4155910550404245E15;-1330954.5384428827;1353088.2522102676
8.651799885372459E34;-1.3659147165939125E15;-4.425996905789018E15;-5764856.07079519;1791834.1556785002
5.467945488995413E34;-2.0573968703988868E15;-3.7074553056146015E15;-2551018.6334220693;1426170.5254510078
3.3603124010308594E33;-1.5347380921609965E15;-4.046433211080287E15;-2519662.071289992;962734.4040236508
1.8845585024587677E34;-1.8286650160970342E15;-3.917461987032574E15;-2286244.20914976;1074986.3718364502
1.9308936453388684E34;-3.7229142349900875E15;-3.1842040953866045E15;-3057094.420234968;3602188.998069281
2.2637843233911527E34;-2.174646986199233E15;-2.7134065668332515E15;-1361406.9930018203;1101552.5483408158
9.835814877947243E34;-1.5947990364749812E15;-3.328325585432735E15;-2997382.681806727;1448477.5817600787
7.11838660881242E34;-1.6657445164808288E15;-3.312854169206193E15;-3184367.270371283;1614726.8283553913
4.237614556684999E34;-2.3750581713162195E15;-2.851802976034308E15;-2042608.123717609;1716567.483643518
3.570056905966052E34;-4.964234606951918E15;-2.972477814635768E15;-1368632.0429035884;2304250.4086721134
2.804042780553613E34;-3.4331018040936825E15;-3.5619220658554165E15;-1955964.6176982608;1898643.9009306752
6.081918805713363E34;-2.614417470143378E15;-3.203989343073667E15;-7552194.3086472135;6212343.56515268
8.406388409030536E34;-3.526406925074674E15;-3.4852682512381155E15;-4059509.105992598;4137141.2998690344
6.859275360118793E34;-3.736553612726529E15;-4.601897633975318E15;-2080232.0646869638;1698561.394760341
2.122031253424036E34;-5.246510527125441E15;-3.274102480702469E15;-1330566.4605617248;2147877.205413166
6.460186418419182E34;-8.018856283408119E14;-4.973864572928532E15;-2473681.325214964;402029.22062831075
8.211392153731711E34;-3.489837016196218E15;-4.597111890604524E15;-2166856.6606157487;1654288.3134626914
6.878852105306412E34;-3.1324001921381205E15;-5.732140132551493E15;-2381198.518697768;1307495.683299797
7.2571342650540375E34;-1.9110990118203345E15;-4.715954720797095E15;-3221828.624820264;1313767.155715239
2.578582600346671E34;-4.4613333714300755E15;-2.6215296858893165E15;-1531425.5837375445;2630155.520541029
3.492840596592552E34;-2.512257863665461E15;-3.374146159078808E15;-2574036.7773598353;1931434.3801580823
4.601207335268872E34;-6.4571377752628E15;-4.3827869321890795E15;-1292716.664446051;1915107.577577812
9.240767872466989E34;-2.1120585914684128E15;-4.3409621835614265E15;-3588020.635973446;1757085.805573472
3.3641520361267417E34;-4.892314041060472E15;-7.425967459493603E15;-1771029.4182032493;1170962.5471682684
3.985853661522473E34;-3.599741332453227E15;-2.7900837578261645E15;-1998728.7322728424;2601513.8320674137
2.923867068844721E34;-1.8186619236297618E15;-2.808977670102542E15;-3327455.2533061244;2174949.993156145
5.738455872828079E34;-1.0846804498695799E15;-7.561792489079213E15;-2338289.218296688;337287.63658781315
6.57111787341056E34;-3.177500241943496E15;-4.362161517915183E15;-3087242.526879747;2262373.0971092638
2.5842551043397017E34;-1.501859637273116E15;-3.3239710481974295E15;-3034608.0443154504;1382981.0325912666
3.370942436152577E34;-9.539515667299735E14;-4.514120907746513E15;-2860232.951976509;609258.4628052211
5.018839758245539E34;-3.524126245862716E15;-3.211614378934845E15;-1604967.9604989574;1774854.5140128783
2.64420944716481E34;-3.273022198909735E15;-5.413789706226607E15;-2332608.601257138;1417281.007250538
1.039133750921546E34;-2.531414810719817E15;-3.3500567836646665E15;-2534232.2521552714;1929920.4152356756
3.4005112550281353E34;-3.524582409149127E15;-5.191821324877132E15;-2258548.6450129133;1541108.7269137716
9.005613224706457E33;-1.5711188780809915E15;-2.9119406844691035E15;-2747961.2478273823;1496772.658653784
6.182424256731115E34;-1.1074006856198794E15;-4.859508063249052E15;-2863601.8460283168;657262.7297853801
8.090419675053039E34;-6.824973976057744E14;-7.252532774811145E15;-2374980.798093976;225126.04008565482
4.197146093099936E34;-2.7347007994409115E15;-4.350567742284658E15;-2550056.044413248;1612844.858566565
1.756452244634647E34;-5.72026866503198E15;-3.3089730649049705E15;-1389916.9121450298;2420224.7841723827
1.7200640800318372E34;-4.952583381369521E15;-3.7826918316206025E15;-2036901.9425832569;2684175.269749511
6.487877402095818E34;-2.1867131289637478E15;-6.050496496683757E15;-2587188.267757449;939714.6069564132
1.2554045559596094E34;-3.2161537266322955E15;-3.3583927660868775E15;-1812968.3086063932;1749304.7565445472
5.18155072234275E34;-5.667322101528462E15;-4.1387770781413945E15;-4404526.429202266;6066840.464524371
7.79628238643325E34;-1.1885194087993042E15;-4.939954631441312E15;-4446573.352467243;1077242.7614541252
7.973221142084145E34;-4.4963315320526915E15;-3.2660753573643315E15;-1665457.5075523586;2309974.4273535567
9.774575731961465E34;-2.0529750173888578E15;-5.73918964915732E15;-3442517.064132695;1237941.8267254087
7.627853717492102E34;-6.019609606268044E14;-5.937811414607581E15;-4185217.826910316;427910.631180779
4.6711281068764955E34;-1.557637486178712E15;-6.008575207888451E15;-4829669.434646125;1258984.4679337067
7.635660602242792E33;-1.5775307109237992E15;-3.0747136613388495E15;-4121487.843196687;2133860.036992658
2.8482336276221327E34;-2.255480920901129E15;-6.475481465673196E15;-2556591.012070489;894691.0813147201
8.79715908172907E34;-2.7659708067404145E15;-3.1164735510595305E15;-2369531.347711799;2120333.261964272
6.747506731259236E34;-3.487519084395367E15;-3.6813062681495125E15;-2153807.9347519577;2054507.908824682
9.595848968594258E34;-1.5832571954108538E15;-4.4075314081827765E15;-2573902.8638184816;930956.2483663036
7.016460756314081E34;-1.2665439294569695E15;-4.1149767102167555E15;-2454198.0687416857;761195.8399661533
1.0596727307361387E34;-2.4298497479508175E15;-5.917970104488154E15;-2536893.373059088;1046778.7875386919
5.3267249702760265E34;-4.158318618070328E15;-4.403450530794482E15;-1944470.0828508215;1846810.2267227191
4.888069417869507E33;-3.017467571833926E15;-3.774645600954698E15;-2934122.2311606114;2361680.9992982307
5.3670401973820785E34;-1.6854048508169038E15;-3.210171916317731E15;-3545267.847793078;1877499.9349513517
3.5268943307824993E34;-1.8287564683241395E15;-3.091485520183958E15;-2936543.27147726;1752420.617496782
7.509933695047788E34;-1.0321343442941435E15;-3.6733768297424445E15;-4014319.1233143946;1137949.3851475688
6.823067751304546E34;-3.326557095692993E15;-2.6862672581284435E15;-3092503.7542369138;3864892.1662335834
4.5639375626875465E34;-1.4344881121611345E15;-6.033966238405091E15;-2787067.052970008;666363.699917324
8.161460351431133E34;-2.9625155804851295E15;-4.3562074759803955E15;-2210189.3612980056;1512246.7838271074
6.419116333343084E34;-1.6853897186157912E15;-2.871784869604986E15;-2552390.5776427654;1512193.2733315725
8.733207544498464E34;-1.1461196765347618E15;-4.1820903564485335E15;-3267939.1393153328;902629.919488851
7.97927285439115E34;-1.9377083934546842E15;-4.376911175003473E15;-2940948.012791904;1310571.6530401702
7.046169733847321E34;-4.1912222177042505E15;-2.6056845759841495E15;-2043291.6080112353;3317152.1539587355
9.198659626925933E34;-1.6711185047423902E15;-4.025303410571191E15;-2565314.735284241;1072748.7786381305
6.1925409277221E34;-8.308345008222112E14;-3.7931273681305995E15;-2828727.5414536945;625398.2715230967
6.982720798761328E34;-2.3520020246079845E15;-6.105304688410982E15;-2668697.8715779935;1033100.4284490017
7.751873790490798E32;-3.869893143235188E15;-7.091541981151891E15;-1995994.1114465545;1093458.2440681306
7.384878660417258E34;-2.7094308222848145E15;-3.2691549293146365E15;-5017063.433263182;4190959.373272224
4.2744890472262895E34;-6.861908956663498E14;-4.514905766974395E15;-3105890.2790726773;476361.7432122274
2.86720549776921E34;-1.5183990177562725E15;-3.7253493816037595E15;-2497742.380801369;1026087.2152116247
8.867210557672924E34;-2.1065631718616522E15;-3.337777957835583E15;-2373894.5648009735;1510323.9968673412
1.2936291549517052E34;-1.938486388054079E15;-4.0526662883560825E15;-3889473.8275273624;1873451.9616943512
7.559593872119626E34;-8.96483938803656E15;-6.029509439285097E15;-1025924.8156456804;1531504.6427212395
2.722937753726576E34;-1.4087452967775332E15;-7.172462435212128E15;-2380171.3445143076;469897.7843640161
4.583741400518154E34;-1.0440217292250249E15;-3.5763706576214865E15;-2105233.994761966;620105.6300888673
8.08839305918622E34;-6.780891985057132E14;-4.2531181072876335E15;-6829170.404227489;1099146.701668882
2.0948383624449153E33;-5.004519209440866E15;-3.478369579910673E15;-1552839.4085919322;2249805.830205694
1.6071773728521172E34;-2.300242319840343E15;-3.8520985920101225E15;-2676994.5729834205;1609819.5685452092
9.489692122554584E34;-3.803393404224627E15;-3.3939957090262045E15;-2159513.626153948;2437786.977804185
3.459736204769985E34;-3.9332924812288185E15;-4.4642024707523825E15;-2109268.8879276346;1869079.7375320792
6.706416671939583E34;-8.412203250479524E14;-3.964842582771355E15;-2906998.5417347276;622368.8141462805
2.7651211941165027E34;-2.2092790534342388E15;-3.1179731922272005E15;-2474097.587413009;1767927.3861919343
4.874829968703077E34;-1.3665710146582045E15;-3.344504886848359E15;-2182585.1262049642;899657.2706287886
5.9632496229709E34;-2.4830588308747275E15;-5.111612391971663E15;-3280404.108448382;1602321.90315801
4.77854810780441E33;-1.136369799921676E15;-3.8679029775653585E15;-2853251.703575455;845242.194897462
5.1247436349183234E32;-3.4179674844904975E15;-3.3337834163031515E15;-1680424.5538855745;1735873.248445184
6.163812451730974E34;-4.499286212030522E15;-5.103289014407993E15;-1914984.8906016808;1696799.6274997147
6.651794985513303E34;-2.0999354658689358E15;-4.787317368060595E15;-3021492.5522024725;1333363.2207988664
8.122129944220352E34;-1.4567316416358718E15;-4.2043093913702785E15;-5014814.624388044;1750231.2284571838
6.384681616993101E34;-6.081217172486545E15;-3.381479907097721E15;-1214155.3827269457;2199002.7549851257
9.85763874736206E34;-4.688452082931857E15;-3.179402401161329E15;-1703036.4456253198;2530574.721985949
4.361006457780426E34;-3.3306822323111125E15;-3.680881349704435E15;-2002780.1808219643;1824811.3895835467
5.509138182335301E34;-4.27522866526888E15;-3.279351593186016E15;-1574176.0703826244;2067609.1397980424
1.6493698972751362E34;-1.9613845038094185E15;-5.091389762795233E15;-2699031.5759590245;1045847.853055846
8.432088717091993E32;-3.335330100359498E15;-3.0919662301715155E15;-2263920.6884228024;2461901.6638134606
1.8792766392229367E34;-1.941497813358432E15;-2.9417672437978355E15;-2999272.8988633314;1997461.4096634483
8.903652256502476E34;-3.387188512559586E15;-2.774148629807431E15;-2260120.282063462;2784204.642883257
9.756899724349418E34;-4.927622080900321E14;-4.526737129577253E15;-2862759.613927318;314988.8120932346
2.2838723428643494E34;-1.66756661033746E15;-6.119265236611068E15;-3045840.167959405;834482.6361046676
1.4453254187466476E34;-3.197146900339644E15;-3.0207449511037005E15;-5585967.656941615;5961322.432581771
7.015020549820065E33;-1.6434646539685418E15;-2.9006894375071435E15;-2821935.748086988;1613998.302795884
5.1530053444797E34;-9.308776645551152E14;-5.308135397270417E15;-2803884.369963822;495300.55375838885
8.0912329049803495E34;-5.595841363383706E15;-3.216090820415587E15;-1306107.278645701;2289545.323551281
9.635423928967778E34;-3.103678377786196E15;-4.363128810696516E15;-3637577.9490555115;2603211.413575382
5.971629311438203E34;-1.1735698542676468E15;-3.406021231959006E15;-4817406.06324486;1674856.2426292235
6.024861314444724E34;-3.7818518124458295E15;-2.918235590766323E15;-1681560.3142886467;2197582.1446608123
5.1932802368667395E34;-2.1137503909816315E15;-3.0652883837095675E15;-2388305.6191213126;1661195.292784147
9.322992999220582E34;-3.5793212483858915E15;-4.4077987047405675E15;-1552293.0772647655;1267929.9848338035
1.7528765665321017E34;-4.179714389199883E14;-5.553788501382917E15;-3130963.2861789693;238202.89199063924
7.884099752365129E33;-2.302502021991995E15;-4.588349684466475E15;-2103740.3438410056;1062146.8054752715
5.852408077269186E34;-3.005333339350895E15;-2.7220535281511745E15;-2973463.9429092202;3313083.873643197
9.90341709490647E34;-6.066537817411066E14;-5.870653267620225E15;-2161354.362291885;225255.94546339524
6.189372302616851E33;-1.7125369077659895E15;-3.5842476406620205E15;-2905253.14882825;1399114.8663423222
7.771692880923477E34;-1.2602187272351942E15;-4.488832819060138E15;-3507707.565815315;991924.0309171398
2.228395034718279E34;-2.9634722983293005E15;-3.445042091452581E15;-1349989.5707391824;1169949.0966530226
2.624540142771619E34;-4.232392035123571E15;-5.389103096943424E15;-1837814.947525453;1450306.103623019
3.006041682517464E34;-2.849454325166736E15;-5.302844441510679E15;-2348404.150482928;1268487.4019425309
8.42491775617997E34;-2.629616840723873E15;-3.2062674178206825E15;-6580049.158315834;5440206.673565067
6.74181023042733E33;-6.540858036606072E15;-3.051879200081936E15;-1004286.4098440304;2169145.6245805393
1.0090731942835874E34;-1.4993815540197015E15;-3.0906411714919715E15;-2134680.252581977;1045105.1136578358
8.236834237776624E34;-5.178115802786846E14;-5.112329594224263E15;-3046129.7599142846;311596.45746167056
4.278163076233406E34;-3.203837548742832E15;-5.172206417567015E15;-2304530.1193426177;1434945.366433959
9.318954605536618E34;-3.868278959452535E15;-4.539628225617341E15;-2065218.8459265453;1769767.9712911032
7.501904330816147E34;-5.464825943787747E14;-5.787816346263056E15;-2408315.0582969994;229466.52522997648
8.291521497244629E34;-2.9980680246539275E15;-3.478231528036861E15;-2487130.8547919383;2159633.711197695
8.190485307787606E34;-1.0856805228460599E15;-3.633835566699855E15;-1390953.5201620269;419236.4898949669
6.16055517923899E34;-1.3529343762979568E15;-6.418629936040998E15;-2645395.5467861374;560726.2923605293
7.524357007287472E34;-1.70000418788575E15;-5.531170891726934E15;-2263829.381802767;699772.6364523442
2.681774112285714E34;-2.6052511924024625E15;-2.627381181164221E15;-2786029.7843081825;2789192.2099745655
6.404607784831617E34;-3.074965764600691E15;-4.338990149774831E15;-3550713.5213460475;2531639.2563631157
8.873894346765949E34;-1.3957273133699738E15;-5.166839399972475E15;-3057803.615747999;831282.3631083053
5.01704451693233E34;-1.7892204845417038E15;-4.408676212028548E15;-2565273.299943162;1048043.604667522
1.7739801450434062E33;-5.496107677056797E15;-3.4171355896655225E15;-1423387.161123014;2305556.121282958
4.610570692344421E34;-2.949048182521121E15;-2.7327250940166675E15;-2317683.695296733;2524107.2475219094
2.8333062902037105E34;-2.0852261415203962E15;-3.488257158765861E15;-2484050.4428968523;1496501.806825662
1.7222862497701258E34;-2.1807390082105588E15;-5.699077392051224E15;-2267344.1706095035;872135.5758234846
9.349704756940032E34;-4.2882825010290655E15;-2.8593381239459855E15;-1498677.349909619;2266753.4355005953
7.895161855445087E34;-8.46241202086574E14;-4.1284406433329825E15;-3416807.667205043;706548.7369322588
3.9058612172029476E34;-4.335256296954013E15;-4.043807935323687E15;-3645831.051983505;3932790.911472864
4.883076838731261E34;-2.7154627977535655E15;-5.520810944615152E15;-3151959.3914853507;1558229.8518694476
3.7931281104313822E34;-2.0743118398767658E15;-3.7951191392528925E15;-2626473.171357565;1446011.9017597311
8.229068216510359E34;-4.732013065914035E15;-3.2882148236519555E15;-2186421.2471066075;3169766.424395857
1.0287891712522136E34;-1.7519534219986952E15;-4.870942052746352E15;-3160752.3568537016;1143921.4202358483
1.1330657454938653E33;-1.552393597510792E15;-4.664988879499117E15;-2664463.6192859807;892557.6727471354
1.0176601499629402E34;-2.1772438945690218E15;-4.1104089581413535E15;-2599567.245285674;1386273.3731675597
8.868307820772721E34;-4.212210562139909E15;-3.355565525864764E15;-577304.9142664308;730012.7583934679
4.8095148547344925E34;-5.156852830939608E15;-2.9734673145845E15;-1375185.7420323114;2404261.8474720917
1.9373970420477184E34;-2.6293730302250235E15;-3.529151868385149E15;-2636869.755139171;1979187.4907123165
9.498775975369524E34;-1.9758018809865E15;-4.0601044992200095E15;-2627790.34161178;1287686.6208471279
1.2224770345466938E34;-2.3204099903810045E15;-4.2538779636654735E15;-3293779.9291306413;1808361.2645724153
7.317115406650102E33;-2.2772542038199305E15;-3.393579781848576E15;-3412114.7439080025;2307685.381424591
7.132849470888221E34;-1.3625486176129402E15;-3.419238096452641E15;-2881286.2449280377;1158120.670022211
7.999708724639598E34;-2.535554347116407E15;-4.781191358883107E15;-2837633.019803226;1513585.7213145886
9.688052955752156E34;-1.6718905335953882E15;-3.3854033991130145E15;-3308336.772927868;1647446.73163204
2.7301738560266682E34;-5.321742513843211E14;-4.624072392356509E15;-3086893.3076161714;358903.4824022064
4.005350022204245E34;-2.274119047177159E15;-3.0575095025436195E15;-2329954.920445807;1747864.9798858224
6.276231782663372E34;-8.551363719108104E14;-5.071674582854304E15;-3046003.9530590465;517578.0517303503
3.528233452052065E34;-2.224731227570775E15;-3.367365482327554E15;-4710044.448567046;3136512.38044802
8.009796300355009E34;-1.302934389849298E15;-3.551262140765621E15;-2727918.6825688165;1009374.0667251967
9.176497753747106E34;-6.038467779400409E14;-7.75458478139364E15;-2356746.053375055;184920.75605046755
3.3029611934355917E34;-9.707810719383148E14;-6.49635008585006E15;-2570338.728287945;386555.38282192743
2.9929721869217162E34;-2.437143620935587E15;-3.445702236186843E15;-2584409.5607453827;1841980.7843998233
4.628064220072276E33;-3.9044060747149685E15;-2.628531716667681E15;-1181940.8111230605;1771915.6448232904
7.352204333937174E34;-1.1174380101946739E15;-3.676862553544469E15;-4714279.249862877;1445131.0627080158
2.011906183505915E34;-2.2333574076821085E15;-2.927864197678514E15;-2300123.969639421;1770208.012037923
7.096450194881221E34;-2.3562687651362355E15;-4.3190096795953425E15;-2612688.1752532315;1434486.9392176764
6.805498294750399E34;-3.493085015560956E15;-6.612159685795467E15;-2135381.629201421;1132816.7227329703
1.2984553605510006E34;-2.4025849286823795E15;-2.7352202034758815E15;-1558684.1489142398;1381990.4260690024
2.2178347256695197E34;-3.4524134626119055E15;-2.9809854134447485E15;-6359599.7670101235;7426813.693584366
2.4341579681925504E34;-1.4664579094404972E15;-4.503038169298753E15;-3257523.527372343;1068189.972389619
9.723955372379186E34;-4.066352011169993E15;-4.609178277171622E15;-2190972.385917939;1943673.054937076
9.506951965635458E34;-3.247924940409036E15;-2.966079982504712E15;-2795010.1945245205;3086422.7313288627
9.77497675984403E34;-1.1250892215543618E15;-3.5764357234794295E15;-2461013.2988669346;781021.4640327462
7.814304387542092E34;-2.0735921079658722E15;-3.1811508181090725E15;-2599311.255348239;1708605.1723851638
8.907280517748797E34;-5.905288539626672E14;-4.746158452230705E15;-3127021.993658188;392800.9461727036
3.2549549218280195E34;-2.997636926694849E15;-5.399393373508278E15;-2458343.1909249392;1371774.7690517881
6.19824983226451E34;-2.3519397226413695E15;-3.3593238005169275E15;-2555220.294287562;1803075.9663523992
2.4490180887804575E34;-1.5975453323655362E15;-2.9010851498833695E15;-2866260.177979559;1593405.966169224
5.193300016948199E34;-2.3723850192998365E15;-3.1176060144304515E15;-2248429.6777369394;1725338.41198776
9.655310452038465E34;-2.7026097526076225E15;-5.436208469481644E15;-2030655.7962289092;1014759.1302302819
6.949285907346696E33;-2.0636184598564095E15;-4.3444882194223E15;-3299693.162686613;1577591.0419780803
2.671653452398645E33;-1.641538034155484E15;-3.754313714127711E15;-2430263.3617146644;1070803.8165444816
5.522345099891262E34;-1.5384586963351388E15;-5.854341771648429E15;-2295565.4300923543;606677.5743214715
8.073577077997599E34;-9.823657139251309E14;-4.693053136354867E15;-2896271.5905561736;610920.1837791199
3.709945310302427E34;-1.478392575726189E15;-3.4754699873516765E15;-3128071.652804805;1341776.5558962205
3.9114841869569743E34;-2.2446301174033335E15;-3.4804979312301415E15;-2845744.7749851556;1849419.1447264326
1.8611694840816254E34;-1.9591276269166708E15;-4.228853596953148E15;-3489493.5900897295;1627517.939973073
5.414786120137571E34;-1.935903053052109E15;-3.816450619777508E15;-1876740.6481994113;958974.5342033175
9.049301464922893E34;-1.957211616785167E15;-4.58642760857065E15;-2825192.3745708168;1213267.0230576799
1.1831930143147827E34;-1.3911320164174048E15;-3.605637774132888E15;-2886606.1248100996;1122930.6955463486
3.6825039017969114E34;-3.9944003927678555E15;-3.2559266280756015E15;-1285055.2876484373;1588489.5419563546
4.20465748531711E34;-1.5041871622742325E15;-3.409310970909134E15;-2880356.965792551;1281588.6518830005
1.7621542697462227E34;-2.5325015837852875E15;-3.764594628590288E15;-2432336.332090491;1647849.6984074784
2.9409578429753606E34;-4.1767612770383445E15;-2.62983010769706E15;-2919393.900645729;4679372.199140864
9.509478115470435E34;-1.173122235634217E15;-3.4318850863556275E15;-5040820.404306032;1738574.698269906
3.81697596353105E34;-3.047578472431484E15;-3.1511985793867055E15;-2240075.754172919;2183853.0142710125
2.3095504878693696E33;-2.999461385943497E15;-3.679409837859268E15;-3721908.280227917;3055458.71956452
6.4571523048904775E34;-2.868030542138109E15;-4.2504400546709075E15;-2001095.1244692854;1358713.7045754276
2.3469038919941356E34;-1.299576692417929E15;-4.4915115078124255E15;-4370994.944656789;1273799.4893190223
5.612074753079143E34;-1.902184306514211E15;-2.947805241921739E15;-2286070.993611995;1488619.8702062478
5.81856061986264E34;-2.3804946505212255E15;-4.623682968126703E15;-1332548.0528050456;690203.3838157795
7.932630482991029E34;-3.263531011950831E15;-2.799646430796572E15;-2211903.862857185;2601313.8639210425
3.393497462039969E34;-1.0108636572744215E15;-4.584579332129194E15;-2712411.4405772244;602683.5662558394
6.443959121957307E34;-1.9730082771073285E15;-6.303086373692103E15;-2556267.907534581;804167.7556922757
2.080170335407169E34;-4.125173886706223E15;-5.380381106031266E15;-2007966.8116626716;1546980.3997255298
7.435636726913588E34;-5.138577656905837E15;-5.142617931273411E15;-1722975.7736016565;1730057.8752264318
6.725865749143657E34;-2.525098690795994E15;-4.4028433843631865E15;-1803657.5437999;1040853.2434092058
