mass;r_x;r_y;v_x;v_y
6.1077605844015595E34;5.189036205809092E14;-3.468350673423752E15;-3254712.0253514387;-487370.6758635863
1.7226743546939244E34;1.1550251375297765E15;-2.3349318908485065E15;-4420551.024825181;-2202246.0420562825
1.516111430023602E33;-4.4712152752757825E14;-2.2420064634000232E15;-1.1697366737127671E7;2371264.156699473
8.214338141820414E34;1.1417874197530822E15;-1.899658568241795E15;-1527048.4249323835;-926358.8033266963
3.743335501963465E34;-8.208377703900705E14;-1.2210432581759308E15;-2225353.10596537;1529029.025263283
5.202026730407146E34;-3.703318787136936E14;-2.909074443663152E15;-3936274.119181702;508865.32283759833
2.437221607569596E34;-4.542180268149898E14;-2.8285827397473845E15;-5713538.31884049;930593.4030021532
6.310416462558225E34;1.4067654627340855E15;-2.7391776828341815E15;-3445142.88420178;-1780160.3602390683
1.9538210636393195E34;1.179047807317784E15;-2.4072377502962345E15;-3901927.275036038;-1924245.7771665219
8.05266965708298E34;-2.0832753636496188E14;-1.609953650611014E15;-1741233.7456662697;231614.5098399373
7.939130613739961E34;-2.697934139279781E14;-2.061344619010892E15;-3114355.3959046765;416437.01402757113
2.545614961314558E34;-8.849782602707935E14;-2.4532940777220895E15;-2830707.6572004403;1033795.7909473799
3.2904032651682293E34;-7.377113980287081E14;-1.1052539500020029E15;-1447803.9950767371;990009.0446079813
9.173394499196958E34;1.8422776853964168E15;-2.533444286362201E15;-2036803.9106358283;-1491906.5117445248
3.2433987627467375E33;7.621315668984021E14;-2.810231951878562E15;-2967277.4347136104;-808081.5521856954
2.4019159732471574E33;-1.0301449420701775E15;-2.5955016986661695E15;-2937875.984497702;1179375.2267655414
4.371242776077906E33;1.2548826550234518E15;-2.069837443698045E15;-2353335.117802853;-1438943.0329568943
9.340693817635645E34;7.670799110506434E14;-1.439559877372149E15;-4028379.6073967014;-2172045.946173873
7.752868156659016E34;-1.8399770032074016E13;-2.8104867792995715E15;-3141279.40587557;23961.55656247837
8.507397037938185E34;-1.0156820395531809E15;-2.690342756540587E15;-1.5878491270931983E7;6061581.180891916
7.184847038265354E34;-9.37600000491742E14;-2.2496583906388115E15;-2.5854994941268507E7;1.091648651869343E7
6.981538018148826E34;6.115357831163695E14;-2.5193072481231115E15;-2440296.5198085117;-594823.51114696
9.129962410296371E34;4.517393862604777E14;-2.3753708485907845E15;-3562307.0844877167;-679519.8566423468
9.979158085360114E34;4.711289855397071E13;-2.8154806155991865E15;-3613037.0505518788;-57228.676969069136
4.284129096646666E34;4.481538832039312E13;-1.4252620013963655E15;-3699583.4782170244;-110605.25926400392
1.7498916765228938E34;1.605029274485698E15;-2.612174481169955E15;-2642552.5726467264;-1634696.498352073
5.938713410718696E34;1.1913036821455432E15;-2.8616587097237425E15;-5146736.794673914;-2154142.7066299873
7.153945125052371E34;4.088881670378779E14;-2.357387522636236E15;-769893.1066033115;-133862.37638809995
7.063368764745341E33;8.772424153913985E14;-2.4936310857356495E15;-2785905.166502211;-985639.1104820638
3.9867476590259656E34;-8.376830616388658E14;-2.3317881760213265E15;-2581955.1733538965;939684.7643596091
7.612301610708081E34;4.4972605478548894E14;-1.3601423457997312E15;-2046913.0784070974;-683654.1503205856
7.895683046126113E34;1.046963499395641E14;-1.4550852363638635E15;-7188342.658905562;-510842.63450099685
8.147286172961618E34;3.758239320260564E14;-2.7654087422085815E15;-2969539.3191068466;-403728.49262984353
1.315044713469928E34;-5.904215626389264E14;-2.865048697670866E15;-2385826.439426224;497915.13550616056
5.392250808513057E34;-7.241283214549881E14;-2.728850015101844E15;-1.2376679854632566E7;3324357.999274359
5.046832880760812E34;-6.803497518365246E14;-2.650606172614492E15;-3408528.170590628;886007.0874092585
5.122542631610438E34;-8.791184947902158E14;-3.341760106076251E15;-2829873.1058730716;751884.6780852125
4.4979904262137945E34;6.214127202702899E13;-3.4097983210754155E15;-2700744.5539169246;-47254.72482991579
5.541747992186912E34;1.0346496967934394E14;-1.2417408297941668E15;-2490346.6272045574;-205423.59463371173
9.96800681552399E34;-1.256273649188795E14;-1.3335546522326915E15;-2626562.2593206516;257373.88874586255
4.622060724420335E33;1.7442405806945202E15;-2.1166317746091798E15;-2582954.9202710376;-2147562.446531077
1.950485907764219E33;-2.7246289556906494E14;-2.5631352217678815E15;-2805412.236990192;303992.4257889861
5.989001116019145E34;-7.043015588421465E14;-1.438484610286827E15;-2546149.8697941126;1271344.2514272965
5.080012229676709E34;-6.935801151944866E14;-2.328691612179439E15;-9509822.56383326;2871529.95305018
1.617779636339302E34;-6.184861089111956E14;-2.6152593036373995E15;-1.0940842260434154E7;2621689.3683934454
9.692261672281664E34;1.4339419350768388E15;-2.2210481467286542E15;-2345094.43377088;-1526266.6908401912
2.801771567361935E34;-1.4104566923613798E15;-2.5982826703092935E15;-1769016.9129230275;970549.07778199
1.4571998237320348E33;4.4953439714752625E14;-2.759834432323652E15;-2832141.936907283;-462088.0141699259
9.27497464628163E34;4.299645318575166E14;-1.2893954327968682E15;-2539310.1675949106;-855861.2054113213
6.968208279516213E34;1.4775727116182968E15;-1.697124951386031E15;-3344898.8289142842;-2945079.920402912
8.516421528113073E33;-7.340823514858599E14;-1.1481008530398092E15;-2256798.1052321964;1477196.8525212596
1.959157885194779E34;-1.0278422049153888E14;-3.340876806957566E15;-4121455.143490901;131211.18724540723
3.311557441674855E34;-7.677240178351864E14;-1.4170071731426528E15;-1075935.7026712177;594432.9362599164
4.326224858343831E34;-3.5010573782330994E14;-1.844695969403822E15;-1451136.4443239833;281053.9204053555
9.324306204139601E33;-4.794286325716723E14;-1.7871985398050905E15;-2111446.0681651;576972.6833207288
5.67237471148532E34;-3.1826591032863725E14;-4.1250027252309165E15;-2974163.694089349;232795.0346882585
8.095086225352401E34;1.6949360451934302E15;-2.1972141608118778E15;-2499658.9798490587;-1944642.8112426738
5.202127653649365E34;4.849322105010391E14;-1.8662923432956912E15;-1980341.417717952;-517685.0471272244
1.5595605963244048E34;-5.946882211690905E14;-1.3939854611416108E15;-1.1131692529893527E7;4849090.1020713765
2.1023681275354976E34;7.862588198154466E14;-2.0497531228930268E15;-2408972.5914134244;-930767.8924463177
2.484262292754394E34;2.2768112130234516E14;-1.5059014011617292E15;-3940677.827692528;-597103.1629320731
8.212876018910179E34;-1.0316032037197E15;-2.6320297362542645E15;-1915289.627565765;759178.9015726858
7.847794516413712E33;-1.2381519879536769E14;-3.206565444145138E15;-9254938.096667131;368193.1032217698
8.309721751253163E34;9.044842360630898E14;-2.0160090824919688E15;-1879448.9076016392;-849908.3912626533
4.363501946867737E34;1.602208703629381E14;-3.3378523841929225E15;-2559040.1102865227;-121445.73911007767
5.752911524868724E34;4.0554683001183375E13;-2.9285117900456005E15;-4349058.013620258;-56393.84284344449
5.209727473068788E34;-7.202709612606595E14;-2.7353218886631365E15;-1.313429882525066E7;3500764.2394474363
6.955367271568356E34;4.222384028553669E13;-2.3590386615694485E15;-1451497.873485895;-24444.93045652294
6.85205139947682E34;-5.428500590179878E14;-3.2606162187936225E15;-6358111.759731093;1071438.0493086115
6.845266988401824E34;-7.017323108458258E14;-3.0457621226229225E15;-2918282.420967102;680071.3632457888
6.937633778900494E34;1.902851822674856E14;-3.2269432437392755E15;-2702472.4320543883;-158043.80905395365
7.996860010143002E34;1.067548406268209E14;-2.607762764761506E15;-2393463.069309408;-96168.06904596262
8.564622194532257E34;-5.399838792490098E14;-1.6546940022442922E15;-3872026.895570716;1287578.610828998
4.0510579294506425E34;-1.5157320776233903E14;-1.1854126967959678E15;-1236341.1125444039;164154.2100627382
7.811179244259534E34;2.491648495487056E14;-3.473573833936648E15;-3461225.7523558047;-247000.15801866582
4.879754466404765E34;1.1503210249045158E15;-1.8443807156678602E15;-1560843.3990984885;-982894.0773416893
3.117131700443272E34;8.515110365183404E14;-1.4694082110674288E15;-1950784.2846099497;-1143952.9902660605
4.322518159066638E34;1.0308117837993224E15;-2.2729645708655905E15;-2957666.5187820415;-1350801.5503541392
6.478474415477859E34;-1.4203273844227205E15;-2.6323502766252365E15;-2822225.3697001846;1538841.9949780393
2.3444712106981767E34;-7.442955771763308E14;-1.4891523715759165E15;-4042932.881733124;2059217.2328873165
6.786250484794822E34;-3.047514968910056E14;-2.4684810448584485E15;-2647981.5658382974;332986.8897219542
3.999520329322445E34;-1.9044870460555406E14;-1.8945000337096055E15;-2189880.6232916745;226110.58662379923
9.642014624318396E34;-2.2532797237217944E14;-2.0018971325284358E15;-3562273.029382943;410622.1367680893
2.585606523335123E34;-6.127809310630121E14;-9.455512196109836E14;-1782476.5163056494;1188500.1809908045
5.194083433007118E34;3.2737681124756344E14;-2.870382744455758E15;-2107437.058675277;-240112.42123224193
7.09084684334278E34;-1.7827008057600855E13;-1.8198265353574552E15;-7570645.146749552;87161.58114588876
8.899885661499198E33;-1.0045480038983805E15;-2.071630824118733E15;-4126069.4370980007;2028226.2129343892
3.855139089150427E34;3.289143106516362E14;-2.350453338878153E15;-3254704.33669094;-455787.6909688174
8.221060205842436E34;1.334693876953502E15;-2.361671044282021E15;-2904232.5296938564;-1653347.6356166522
4.443485921764435E34;-1.3162348279333188E14;-1.7374407100680345E15;-4570413.4275269145;358371.20858279726
9.488979302699743E34;-1.375678898286638E15;-2.68273120999038E15;-2363772.6826093383;1224791.5284227119
1.2096844064920752E34;6.1656777797665625E13;-2.1722854711428382E15;-2465962.4610923612;-67425.03428899807
2.862542691207599E34;-1.2034247891361868E15;-2.1596332517094458E15;-1450641.8922522066;818699.3226776381
7.817359653014736E34;5.78028854197928E14;-3.1708786763420985E15;-4303102.281355302;-786039.4774447351
9.813629344231734E34;2.6735055823536856E14;-3.4312671174866905E15;-2446651.7995247687;-189816.62863477302
7.62039579121991E34;5.6095879928144644E14;-1.5637411676744622E15;-1496877.247532278;-541926.2781072381
7.363676767835819E34;-9.300486781145788E14;-3.4722178565725275E15;-3384607.4365623677;915234.9074925568
9.894414215046824E34;-6.805714131959137E13;-1.1695119846274002E15;-6221623.940307268;384623.322677227
8.170905001737991E34;8.980295514999844E14;-2.0669256585317702E15;-3308559.4825384;-1448467.1765395121
8.857166769329231E32;-1.2998458314288532E15;-2.908960077641228E15;-2218821.7516617533;1001299.070457685
5.7614743733004435E34;-3.839135666001802E14;-1.3964216752446792E15;-1973260.4406114458;555392.8163278496
9.176081970846064E34;9.695618648088651E14;-3.1826421676022405E15;-2201186.614205534;-673286.6404215813
1.9838090940679112E34;3.6006186590505734E13;-2.652475005607603E15;-1973626.8096710327;-24864.63232220448
5.50469969282924E34;-1.216271123813337E15;-2.8043008353555485E15;-3276343.22808706;1435730.691855965
7.9080608440834745E34;1.2356064924595885E15;-2.444905013215733E15;-1.469659882583913E7;-7478080.477370821
5.795538223016155E34;-1.335476226719451E15;-2.328361089919566E15;-2740485.136264204;1590411.0355332084
9.298295901061368E34;-1.3498208589161295E14;-2.1539960961461292E15;-4676214.418605158;302386.7363501942
4.372333512707521E34;4.9536887512593294E14;-2.3051789698549465E15;-2811479.733853557;-606516.4432591595
2.8985594516222557E34;-7.981146538041681E14;-1.495964432573629E15;-3433979.5172986127;1866373.7969297443
3.285362047737761E34;1.6881463798106922E15;-1.736322151268059E15;-2910948.5157828177;-2861994.0074699875
5.285125488732414E34;7.363511103887404E14;-2.5739607740802085E15;-3619380.336838939;-1040367.6695614033
3.648833239938065E34;-3.02430677534726E14;-1.4624564536246092E15;-2121037.572684143;449614.57171098713
6.067130036964669E34;-7.638756441724538E13;-1.1765749816527152E15;-7971835.4684843635;547335.5472688683
2.5514065940333016E34;8.580247900177856E14;-3.384681089620695E15;-2764268.1945896177;-703020.3299178699
6.3156316314962915E34;8.73881007761049E13;-1.547610391948948E15;-2576674.138814395;-142768.57818473832
5.802837298820629E34;-2.6777660555331722E14;-3.2398757068632245E15;-2831840.2707211957;238193.52816014338
3.145224677009999E34;1.491520274200335E15;-1.7017992494336828E15;-5154895.802725776;-4568902.150048545
2.91888826429622E34;8.29184468316168E14;-1.5776380216330758E15;-2068362.1721569046;-1098815.5269382666
1.9723827721672106E34;4.421867334267587E14;-2.5620101291971175E15;-2513426.7698493674;-434757.19356710714
3.6449303860271414E33;-2.0486276642641612E14;-1.430413039358486E15;-1503859.4260385716;221843.8750966207
5.957675757988445E34;-1.5265875570543872E14;-3.9531411574138235E15;-2752404.510155113;108899.45771397978
5.945048361222189E33;2.5446791368775412E14;-2.454625237639354E15;-2516301.8503096416;-260276.6244282355
9.789485780990575E34;9.591198672797835E14;-1.7567658416774885E15;-3935392.556050237;-2169569.7787520275
6.549333178226842E34;-8.035959420060912E14;-2.200743372436485E15;-1847526.682307968;683933.1020899031
9.919778611932828E34;-4.0092685777956356E14;-2.192973801586278E15;-1679575.771809326;312428.42770276405
8.37833479825323E33;-5.127843121709344E13;-2.1266610209724342E15;-2648997.7575826515;68158.89980832564
6.770167124132855E34;7.443057181126845E14;-2.3430204416245055E15;-3338692.1889311136;-1066626.310862033
4.73728215487015E34;-3.555474927686871E13;-3.889952159200014E15;-4212737.555869516;41851.2013158706
7.898293803070955E34;-1.1805920517119778E14;-2.444800237557317E15;-3706691.8566790665;185027.25286637235
9.712601154736431E34;-9.340187458904034E14;-2.2523154192876855E15;-2.227196256398294E7;9356690.036310192
6.516711058033661E34;1.2370086649195538E15;-1.618434034661286E15;-2330631.891379237;-1801964.9335438025
6.680624437821213E34;1.5929467664644818E15;-1.7536753089705488E15;-747430.7307780368;-686400.4144345461
8.57237251840206E34;-1.2200860347997372E15;-2.502122281619682E15;-2682836.841270781;1323030.5067875157
5.219030248998726E34;1.672768564121461E15;-1.7536416912962885E15;-2433644.567041596;-2347167.894451633
3.0402361821650684E34;2.3035516855433966E14;-2.3348377745149075E15;-2761168.7089887126;-271608.68494362535
5.135594808684851E34;7.000446557704954E14;-3.176249071177129E15;-3003312.6363736363;-663860.424009367
6.510562383745881E33;3.588260216268167E14;-3.751664240338747E15;-3657460.750382964;-349086.33932896325
2.725627360364194E34;1.0952502077174815E15;-1.8907349205437398E15;-1376654.9652440138;-804826.5508728012
5.912894515396269E34;1.3293620726851445E15;-2.604806085712039E15;-2570971.7932668333;-1320526.6090516981
9.930209332283222E34;-2.802335041309204E14;-1.9654302136716665E15;-3668690.2688039914;534483.8630802621
6.252593123501789E34;-6.964551773477202E14;-2.1128059045940925E15;-2598813.7594986954;869331.2767021798
3.8444453608694765E34;2.486394616783456E14;-3.1107168180554745E15;-3669779.588220581;-292026.4414082987
8.186004757990741E34;-5.929402512403254E14;-2.9992525311714695E15;-2229857.2440814637;446272.8507444794
2.4775996008405127E34;1.5718940147707878E15;-1.8148757689646325E15;-2056493.7080470743;-1799947.6504645213
9.986788968350895E34;6.209662548252794E14;-2.6076699444743905E15;-2444391.0395291317;-584374.1768942242
1.1429321663392032E34;6.075459165829449E14;-2.7783274016842395E15;-3828710.800952156;-840000.3906873793
5.378133578924202E34;7.53541094563249E14;-1.4116922745102008E15;-5221279.830295852;-2820828.839204437
6.20574433514364E34;2.6740885965018553E14;-3.6529230344999835E15;-2276880.0850128573;-165897.66074799767
4.80824331053005E34;1.407007395854108E15;-2.157167546741903E15;-1782971.4052313126;-1172645.3404956185
8.750415049138184E33;1.0252803053951319E15;-1.7778272971842318E15;-8434035.359459668;-4911715.382821786
5.882609366282437E34;-4.536861748926675E14;-4.308207799266615E15;-9360860.169861693;997144.1263898788
3.5865478875069677E34;-6.138422749237746E14;-2.753625565889391E15;-2817937.4202863253;636248.4852168405
4.46700045244261E34;9.644770946345058E14;-1.4882479025581248E15;-2019445.957343882;-1324608.4604927024
4.0650425021498484E34;5.3807230131250544E14;-2.6430047355927835E15;-2199876.6807472925;-449247.2449947252
1.15126413080318E34;6.740545548654036E14;-1.8804440115192318E15;-5518058.638119939;-1993105.8921481578
7.282302162701971E34;-3.3928913056070544E14;-1.071632966432374E15;-1214031.381509999;395830.8144107637
2.244791491057417E34;1.5785623239301791E13;-2.9222537705008925E15;-4003314.031779894;-17830.525460732966
9.303136931999901E32;-8.753305410120748E14;-3.079775143572482E15;-2565811.000099652;736958.9783877073
1.281054349590338E34;1.027520865206596E15;-1.5212524170720882E15;-2294149.1504115593;-1568145.6153919245
2.9777042059487037E34;-5.783840928144484E14;-3.306957963470361E15;-2727130.230699938;482580.97469430545
7.699002286906899E34;1.2600665338868838E15;-3.001318158288638E15;-2822909.791198191;-1191284.2919307991
2.454004031267379E34;1.3149110981197485E15;-1.9919411260179862E15;-5766477.620185309;-3841078.6746731517
6.946419756623072E34;7.749010880286255E14;-1.7164530521426688E15;-4958218.929300113;-2259370.157561359
6.890411831104271E34;-6.976817256252909E14;-1.0666943915834369E15;-1772825.581048667;1189068.9068376087
8.499437452233757E34;-1.6615307955328766E14;-2.148877386644748E15;-4037957.6665946804;320927.8228589333
1.155037877020275E34;9.123428766904705E14;-1.688263464665365E15;-998317.5647363012;-544969.3737640124
4.208450848768127E34;6.592744920865154E14;-1.7431745407731282E15;-2440182.2575908946;-930731.8258243668
5.299377857800529E34;-3.651806830883292E14;-1.6274809055128805E15;-1.1259045036361868E7;2581439.1738699665
9.333065850992642E34;-4.482117455069849E14;-1.2038498060346858E15;-1443354.864652773;550992.0077901318
8.1147453819381595E34;1.3489416511417775E15;-2.2679622470115375E15;-9586813.348249452;-5746223.05784755
2.3416779262643526E34;-5.74067896465058E12;-1.2196752016301645E15;-1566416.0141206963;11262.52710682579
2.7210209274177583E33;1.8946492555082145E15;-2.5075664784411935E15;-2841228.435639579;-2162666.5122613446
1.3172940387706843E34;-2.948339867103294E14;-2.0358434673784075E15;-4722388.667867315;698178.2122049849
9.018071555799455E34;-5.733040371845605E14;-1.4043294047144308E15;-4524102.8576396005;1886003.095461496
6.668134232118065E34;1.3259476455570556E14;-1.561558568044847E15;-2465869.1531853904;-207807.61483117286
6.151258984455344E34;-9.898615204312472E14;-2.4788455253183405E15;-2706805.0634202715;1093828.0836404301
5.140155258494958E34;-6.480375717604181E14;-2.3019951559141E15;-3292694.7758564986;940108.0496514596
8.653098397905492E33;9.787612398184978E13;-1.7340746762036715E15;-5376099.155138645;-298370.51365314244
1.4802054847114583E34;-4.963610205227439E14;-2.1029617708761988E15;-1951368.5666912731;468189.253911397
7.539169340574568E34;-1.318131727592941E15;-2.994136413753458E15;-4653681.877223165;2068535.0713465426
5.965292148558191E34;-1.3927777604727922E15;-2.705745881016165E15;-4995808.006142086;2598215.462686378
2.2796222244829112E33;-7.174565590981498E14;-2.4557210649136525E15;-8417589.477886248;2491636.612247835
8.465602162094572E34;1.0392245091622365E15;-3.1761612148881325E15;-2641077.1595962523;-867832.6316960283
9.09213772793214E34;4.859319894977821E14;-2.642855950931497E15;-1473954.7096842348;-271694.5079034243
9.907659507384598E34;1.0719206541358471E15;-2.455264707001668E15;-3459027.431992843;-1519855.326044361
6.756588747610729E34;-1.815275969522324E14;-2.6553018697140935E15;-2065897.1461116425;144676.1687533056
4.867776692437703E34;-1.1699084824503322E15;-3.171591073598703E15;-7168518.75386611;2669444.8821242983
5.749551674051105E34;-4.398645649509171E14;-2.2451234609112228E15;-3328804.0423778202;662994.2089756046
7.702524858617192E34;5.118915350411077E14;-3.6705641124367305E15;-2354051.5032914854;-328440.66073232086
